system,precinct,adult_football,the_geom,bocce,flagfootball,borough,cricket,featurestatus,ll_softball,rugby,tennis,basketball,field_lighted
Q001-ZN01-CRICKET-1,105,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.73579448157362, 40.740211413292094], [-73.73575118360164, 40.74023505593457], [-73.73571351416912, 40.740263739031974], [-73.73568247791718, 40.740296698560435], [-73.73565889879501, 40.74033305841779], [-73.7356434045967, 40.74037184839799], [-73.73563640788123, 40.74041203836586], [-73.73563809404612, 40.74045255984146], [-73.73564841884631, 40.740492333910304], [-73.73566710709066, 40.74053030093722], [-73.73569366317001, 40.740565452108584], [-73.73572737806657, 40.74059685286236], [-73.73576735649043, 40.74062366636429], [-73.73581253571805, 40.74064517966661], [-73.73586171039148, 40.74066081997525], [-73.73591357506889, 40.74067017275801], [-73.73596674669952, 40.74067298719992], [-73.73601981430076, 40.74066918892477], [-73.73607136382304, 40.740658880051924], [-73.7369211002048, 40.740316588514986], [-73.73696775050826, 40.740295399779406], [-73.73700915189298, 40.740268637481165], [-73.73704416842698, 40.74023703655111], [-73.7370718329493, 40.74020146828284], [-73.7370913862569, 40.7401629107047], [-73.73710229259007, 40.74012242430055], [-73.73710424684477, 40.740081124109864], [-73.73709719838027, 40.74004014646261], [-73.73708134166304, 40.740000619241286], [-73.73705711047268, 40.7399636294492], [-73.73702517445827, 40.73993019528748], [-73.73698640965671, 40.739901236371445], [-73.73694188437338, 40.73987755118644], [-73.73689282495523, 40.73985978999523], [-73.73684058032391, 40.739848442150475], [-73.73678658652342, 40.73984381980543], [-73.7367323324205, 40.739846049731206], [-73.73667930880534, 40.73985507139983], [-73.73579448157362, 40.740211413292094]]]]}",False,False,Q,True,Active,False,False,False,False,False
B345-BASKETBALL-3,75,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8871147548078, 40.65544475327396], [-73.88700704842923, 40.655490270444616], [-73.88707338095175, 40.65557789742774], [-73.88718108742654, 40.655532380195424], [-73.8871147548078, 40.65544475327396]]]]}",False,False,B,False,Active,False,False,False,True,False
M104-ZN02-BASEBALL-21,25,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91739522041577, 40.79164948496972], [-73.91733680658228, 40.79172083839078], [-73.91728875584965, 40.79179652612481], [-73.91725161790698, 40.791875681396995], [-73.91722581572049, 40.791957398617846], [-73.91721164788922, 40.79204074328959], [-73.91720927322828, 40.79212476099974], [-73.91721872141359, 40.79220849093608], [-73.91723988348906, 40.79229097488477], [-73.91727251658895, 40.792371268940336], [-73.91731624866159, 40.792448454315576], [-73.91737057845397, 40.79252164814795], [-73.91743488497734, 40.792590012512235], [-73.91750843223211, 40.79265276523053], [-73.9175903774912, 40.792709187983796], [-73.91767978550543, 40.79275863622842], [-73.91777563086923, 40.79280054280084], [-73.91831362587581, 40.79210785233458], [-73.91829509564238, 40.79205692579233], [-73.91739522041577, 40.79164948496972]]]]}",False,False,M,False,Active,False,False,False,False,False
M236-BASKETBALL-4,19,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95065829828332, 40.78534797535348], [-73.95075831651388, 40.78539035790541], [-73.95081473205072, 40.78531062008753], [-73.95071605080516, 40.78526913145317], [-73.95065829828332, 40.78534797535348]]]]}",False,False,M,False,Active,False,False,False,True,False
Q353-BASKETBALL-4,101,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75905823688556, 40.5994689281507], [-73.75896428864769, 40.59941529754946], [-73.75889083576065, 40.59948871461858], [-73.75898640975423, 40.599544295625535], [-73.75905823688556, 40.5994689281507]]]]}",False,False,Q,False,Active,False,False,False,False,False
M208E-HANDBALL-1,25,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9317745326458, 40.80476172606412], [-73.93190529069945, 40.80490773640089], [-73.93199050203329, 40.80479601589861], [-73.93191434999731, 40.804694042592914], [-73.9317745326458, 40.80476172606412]]]]}",False,False,M,False,Active,False,False,False,False,False
B129-ZN01-TENNIS-2,60,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9940380708742, 40.578501605489194], [-73.99391061734929, 40.57851612245724], [-73.9939517513531, 40.57872607732076], [-73.99407920526964, 40.5787115612079], [-73.9940380708742, 40.578501605489194]]]]}",False,False,B,False,Active,False,False,True,False,False
B054-ZN01-BASKETBALL-4,77,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92726139599783, 40.66541736122506], [-73.92708975823281, 40.66540598080784], [-73.92706830190328, 40.66563560244468], [-73.92724074320459, 40.665644852780105], [-73.92726139599783, 40.66541736122506]]]]}",False,False,B,False,Active,False,False,False,True,False
B008-HANDBALL-3,73,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91368489264619, 40.662064929529954], [-73.91352754999073, 40.662087117157284], [-73.9135442648101, 40.66215589677869], [-73.91370160880476, 40.662133709129584], [-73.91368489264619, 40.662064929529954]]]]}",False,False,B,False,Closed Temporarily,False,False,False,False,False
R067-HANDBALL-1,122,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.10042843817071, 40.58596072010957], [-74.1003621521914, 40.586008956966545], [-74.1004484656035, 40.58607788870052], [-74.10051475158755, 40.58602965089354], [-74.10042843817071, 40.58596072010957]]]]}",False,False,R,False,Inactive,False,False,False,False,True
X002-ZN01-TENNIS-2,49,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87053447181019, 40.85105442003088], [-73.87043593200623, 40.85076187535575], [-73.87025136109592, 40.85079886816007], [-73.87035323899282, 40.851090535161184], [-73.87053447181019, 40.85105442003088]]]]}",False,,X,False,Inactive,False,False,False,False,False
R076-BOCCE-2,120,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.14560739714442, 40.624425372459505], [-74.14555437801991, 40.624422640777304], [-74.14553430972524, 40.62463945227047], [-74.14558466069661, 40.62464181002248], [-74.14560739714442, 40.624425372459505]]]]}",True,False,R,False,Active,False,False,False,False,False
M014-BASEBALL-1,30,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94026081004606, 40.82714298552985], [-73.940126860073, 40.82735164548775], [-73.94014602011623, 40.82739349695087], [-73.94017141929415, 40.82742489779702], [-73.94020439647477, 40.82745193156253], [-73.94024368294141, 40.82747355841201], [-73.9402877679434, 40.82748894820052], [-73.94033495913062, 40.82749750932212], [-73.9403834429941, 40.82749891215471], [-73.94043135479939, 40.82749310350469], [-73.94047685446009, 40.827480306646436], [-73.94051631654344, 40.827462083873165], [-73.94055063474404, 40.82743860854675], [-73.94057861454698, 40.82741069950712], [-73.94059928180693, 40.827379327891485], [-73.94061191478274, 40.827345586533355], [-73.94061607618143, 40.82731064855574], [-73.94061162030009, 40.827275732254606], [-73.94059870255107, 40.82724205247734], [-73.94030681287269, 40.82713201790484], [-73.94026081004606, 40.82714298552985]]]]}",False,False,M,False,Active,True,False,False,False,False
M159-TENNIS-8,32,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9355888121431, 40.824542683045586], [-73.93534298680083, 40.82443899295556], [-73.9352789500277, 40.824526595987976], [-73.93552477559379, 40.824630286212994], [-73.9355888121431, 40.824542683045586]]]]}",False,False,M,False,Active,False,False,True,False,False
M216-HANDBALL-3,32,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.936001843513, 40.82952124443245], [-73.93611032205162, 40.82956706143665], [-73.93618875506236, 40.829463103084855], [-73.93608149428206, 40.82941469790519], [-73.936001843513, 40.82952124443245]]]]}",False,False,M,False,Active,False,False,False,False,False
X195A-BASKETBALL-3,43,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8811601397325, 40.823895877962734], [-73.88118431969997, 40.82399161755233], [-73.88137631158949, 40.82396787011282], [-73.88135581535306, 40.82386963277424], [-73.8811601397325, 40.823895877962734]]]]}",False,False,X,False,Active,False,False,False,True,False
B235-HANDBALL-4,61,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94073166588392, 40.59780922388041], [-73.94061355073822, 40.59782176211609], [-73.94063510270811, 40.59794050446317], [-73.94075291888596, 40.597926947560104], [-73.94073166588392, 40.59780922388041]]]]}",False,False,B,False,Active,False,False,False,False,False
R046-07-BASKETBALL-2,122,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.08479727812612, 40.57395736919923], [-74.0846875797154, 40.573849086356944], [-74.0844721288305, 40.57397368851972], [-74.08458045933197, 40.574082760532804], [-74.08479727812612, 40.57395736919923]]]]}",False,False,R,False,Active,False,False,False,True,False
X233-HANDBALL-3,40,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90524975101016, 40.81391372463673], [-73.90535795319724, 40.81393609091828], [-73.90539416364123, 40.81383431126916], [-73.90528532488399, 40.81381212009516], [-73.90524975101016, 40.81391372463673]]]]}",False,False,X,False,Active,False,False,False,False,False
B057-ZN01-TENNIS-6,63,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93577386874014, 40.608509436054085], [-73.93567888327827, 40.608570088009955], [-73.93585601995214, 40.60873121559752], [-73.93595100666478, 40.60867056259642], [-73.93577386874014, 40.608509436054085]]]]}",False,False,B,False,Active,False,False,True,False,False
Q005-05-BASEBALL-1,113,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.7863174191796, 40.684187816226846], [-73.78629495877115, 40.684132426967125], [-73.78625949781257, 40.68408112891558], [-73.78621224678128, 40.68403567041084], [-73.78615481896635, 40.68399760422571], [-73.78608917269403, 40.68396822802784], [-73.78601754875716, 40.683948545543686], [-73.7859423912864, 40.683939227691276], [-73.78586626501334, 40.683940592616246], [-73.78579176777728, 40.68395259382348], [-73.78572144062292, 40.68397482181032], [-73.78565768377175, 40.68400651831774], [-73.78560267374341, 40.684046600488564], [-73.78555828751742, 40.68409370214724], [-73.78552603852197, 40.68414621510271], [-73.78550702794662, 40.68420234668808], [-73.78550190549619, 40.68426018362268], [-73.78591340893296, 40.68452116412001], [-73.78598576015003, 40.68451714282207], [-73.7863174191796, 40.684187816226846]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q428-BASEBALL-1,112,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.86072321475388, 40.73346815381688], [-73.86092294762459, 40.73341199722299], [-73.86084888114279, 40.73325956680106], [-73.86079511656095, 40.73325197716539], [-73.8607434135613, 40.73325884767334], [-73.86071951967789, 40.73326728806541], [-73.8606792592338, 40.73329290207527], [-73.86065294430388, 40.73332744708781], [-73.86064374675723, 40.73336675579231], [-73.86065277985242, 40.7334060856573], [-73.86067895022447, 40.7334406941747], [-73.86072321475388, 40.73346815381688]]]]}",False,False,Q,False,Active,True,False,False,False,False
B008-03-HANDBALL-1,73,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91168618782964, 40.664475726193345], [-73.91157563370432, 40.664491750606], [-73.91160446918893, 40.664608311305024], [-73.91171502113288, 40.66459228866411], [-73.91168618782964, 40.664475726193345]]]]}",False,False,B,False,Closed Temporarily,False,False,False,False,False
M159-HANDBALL-8,32,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93516445795956, 40.82432052343754], [-73.93508109552856, 40.82428609020203], [-73.93500374212016, 40.824391213737954], [-73.93508739818826, 40.82442609924296], [-73.93516445795956, 40.82432052343754]]]]}",False,False,M,False,Active,False,False,False,False,False
B111A-BASKETBALL-7,78,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9854166015614, 40.67244868801575], [-73.98523464066724, 40.67236035578557], [-73.98515797936987, 40.67245302514286], [-73.98533829198708, 40.67254000651052], [-73.9854166015614, 40.67244868801575]]]]}",False,False,B,False,Active,False,False,False,True,False
M227-BASEBALL-1,13,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98139921245452, 40.735781617743044], [-73.98121348818057, 40.73603900404764], [-73.98125129318542, 40.73606523569631], [-73.98129401020995, 40.73608666572257], [-73.98134059641775, 40.736102768956044], [-73.98138991185462, 40.7361131534869], [-73.9814407537803, 40.73611756427423], [-73.98149187679235, 40.73611589395543], [-73.98154203426287, 40.73610818375367], [-73.98158999846618, 40.736094621680024], [-73.98165547897959, 40.73606395543207], [-73.98170974653212, 40.73602251459204], [-73.98174980770459, 40.73597258779195], [-73.9817734503198, 40.7359169293497], [-73.98144702949031, 40.73577289593403], [-73.98139921245452, 40.735781617743044]]]]}",False,False,M,False,Active,True,False,False,False,False
Q086-TENNIS-7,109,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81672143734946, 40.774865719857075], [-73.81675122255189, 40.77465059704457], [-73.81662178712756, 40.774640742220114], [-73.81659327400158, 40.774854901683895], [-73.81672143734946, 40.774865719857075]]]]}",False,False,Q,False,Active,False,False,True,False,False
B245-BASKETBALL-5,77,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93383691223123, 40.67376001662613], [-73.93366746566997, 40.67375134164919], [-73.9336513243046, 40.67393360293653], [-73.9338212401708, 40.67394299321588], [-73.93383691223123, 40.67376001662613]]]]}",False,False,B,False,Active,False,False,False,True,True
B307-HANDBALL-3,83,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91140972192498, 40.688214833979984], [-73.91132698405367, 40.688167276252464], [-73.91126562195468, 40.68822913117859], [-73.9113483586748, 40.68827668984953], [-73.91140972192498, 40.688214833979984]]]]}",False,,B,False,Inactive,False,False,False,False,False
R071-BASKETBALL-1,122,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.15206754172817, 40.54703733066258], [-74.151957987606, 40.5469255319636], [-74.15171057442946, 40.547063869507035], [-74.151822304208, 40.547174699297614], [-74.15206754172817, 40.54703733066258]]]]}",False,False,R,False,Active,False,False,False,True,False
B217-BASKETBALL-1,79,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95151537687096, 40.69556382185863], [-73.95181361318184, 40.6955306857741], [-73.95178702967115, 40.695402501960594], [-73.9514894558434, 40.695436508151126], [-73.95151537687096, 40.69556382185863]]]]}",False,False,B,False,Active,False,False,False,True,False
Q099-ZN15-SOCCER-2,110,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.84043260281794, 40.74699153139023], [-73.83942037579723, 40.747296554831884], [-73.83964123004652, 40.747724003092706], [-73.84065127973233, 40.74742120616719], [-73.84043260281794, 40.74699153139023]]]]}",False,False,Q,False,Active,False,False,False,False,False
B042-01-HANDBALL-7,66,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98516789057162, 40.62326887631586], [-73.9850899051641, 40.62322924694311], [-73.98497949273374, 40.62332862928377], [-73.98506335963248, 40.62337124471958], [-73.98516789057162, 40.62326887631586]]]]}",False,,B,False,Inactive,False,False,False,False,False
M208D-HANDBALL-4,25,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93435826811627, 40.80725113263514], [-73.9344371623344, 40.8073564674006], [-73.93451935036632, 40.807321966492324], [-73.934440299857, 40.80721639396214], [-73.93435826811627, 40.80725113263514]]]]}",False,False,M,False,Active,False,False,False,False,False
M199-HANDBALL-1,34,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92106313617046, 40.86221392487312], [-73.92100545474963, 40.86215104199224], [-73.92090513248186, 40.862207360153946], [-73.92096300290665, 40.86226786051707], [-73.92106313617046, 40.86221392487312]]]]}",False,False,M,False,Active,False,False,False,False,False
M071-04-BASKETBALL-2,20,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98492555158774, 40.78300892735828], [-73.98513402629285, 40.78305788049056], [-73.98517661844052, 40.7829511234117], [-73.98496851033241, 40.78290117444873], [-73.98492555158774, 40.78300892735828]]]]}",False,False,M,False,Active,False,False,False,True,False
X092-ZN05-CRICKET-5,50,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89534876317398, 40.892486967005155], [-73.8953452556773, 40.89244687871663], [-73.89533323488396, 40.89240775253159], [-73.89531301720278, 40.89237062069066], [-73.89528513627246, 40.892336466103266], [-73.89525033114197, 40.892306191721026], [-73.89520952019882, 40.89228059800246], [-73.89516378459021, 40.89226036128734], [-73.89511433027766, 40.89224601665347], [-73.89506246670284, 40.892237942589894], [-73.89500956289473, 40.89223635375377], [-73.89495702137962, 40.89224129194166], [-73.89490622834467, 40.892252626044865], [-73.89485852752628, 40.89227005652736], [-73.89481517866835, 40.89229312259183], [-73.89477732902432, 40.8923212147598], [-73.894745978921, 40.892353590147614], [-73.894721957993, 40.89238939315554], [-73.89470589904215, 40.89242767705464], [-73.89469822850153, 40.8924674300915], [-73.89466786298439, 40.89304961481344], [-73.89467140930103, 40.89308967974121], [-73.89468346072105, 40.89312878080475], [-73.89470369849994, 40.89316588395357], [-73.89473158783154, 40.89320000986817], [-73.89476639323803, 40.89323025648681], [-73.8948071951388, 40.893255826035755], [-73.89485291592858, 40.89327604306371], [-73.89490234723925, 40.89329037427798], [-73.89495418670879, 40.89329844028481], [-73.89500706288254, 40.89330002821968], [-73.89505957792915, 40.89329509538804], [-73.89511034916815, 40.89328377380587], [-73.89515803163309, 40.89326636121506], [-73.8952013691032, 40.89324331842783], [-73.89523921549058, 40.893215253136994], [-73.89527057164797, 40.893182906441275], [-73.89529460913492, 40.89314713215503], [-73.89531069398154, 40.89310887701838], [-73.89531840097642, 40.893069149192506], [-73.89534876317398, 40.892486967005155]]]]}",False,False,X,True,Active,False,False,False,False,False
B028-ZN01-TENNIS-3,68,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.01679614049442, 40.60584668526923], [-74.01662502296708, 40.60601349488322], [-74.01672507657173, 40.60607423766904], [-74.01689954941662, 40.60590668538385], [-74.01679614049442, 40.60584668526923]]]]}",False,False,B,False,Active,False,False,True,False,False
B054-ZN01-HANDBALL-10,77,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92737492991917, 40.66625658616588], [-73.92721085633707, 40.666247401662694], [-73.92720542681226, 40.666317950964874], [-73.92736875133481, 40.666326631614126], [-73.92737492991917, 40.66625658616588]]]]}",False,False,B,False,Active,False,False,False,False,False
Q121-02-TENNIS-7,103,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.78474640543122, 40.70381226168958], [-73.78463029001078, 40.70385674962045], [-73.7847577048431, 40.70404858228736], [-73.78487529814724, 40.70400235269443], [-73.78474640543122, 40.70381226168958]]]]}",False,False,Q,False,Active,False,False,False,False,False
X150J-HANDBALL-6,50,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90019499298232, 40.8817373556327], [-73.90027719538972, 40.881771976578804], [-73.90034432441372, 40.881678882766906], [-73.90025958297751, 40.8816427504573], [-73.90019499298232, 40.8817373556327]]]]}",False,False,X,False,Active,False,False,False,False,False
Q392-SOCCER-1,105,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75425452246951, 40.655410418704726], [-73.75467583934392, 40.65501612287015], [-73.75378837178914, 40.65446204084277], [-73.75336946924759, 40.65485590728298], [-73.75425452246951, 40.655410418704726]]]]}",False,False,Q,False,Active,False,False,False,False,False
B357-BASKETBALL-1,71,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95941747651707, 40.66589058680805], [-73.95951091254784, 40.66591163417251], [-73.95954907932216, 40.665811636296255], [-73.95945387759461, 40.66579089811768], [-73.95941747651707, 40.66589058680805]]]]}",False,False,B,False,Active,False,False,False,True,False
B252-BASKETBALL-2,60,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9702406120544, 40.587841409079296], [-73.97052234461648, 40.587809649100905], [-73.97049446461058, 40.58767206898773], [-73.97021535715365, 40.5877041627722], [-73.9702406120544, 40.587841409079296]]]]}",False,False,B,False,Active,False,False,False,True,False
Q430-HANDBALL-2,105,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.73656191678108, 40.652810752600246], [-73.73640411988798, 40.65282494168636], [-73.73641857431438, 40.65291687841485], [-73.73657637142543, 40.65290268840856], [-73.73656191678108, 40.652810752600246]]]]}",False,False,Q,False,Active,False,False,False,False,False
Q300-ZN03-BASEBALL-1,109,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81816001389225, 40.7451851712942], [-73.81777649892645, 40.745972889199265], [-73.81790019577302, 40.7460025512721], [-73.8179918986385, 40.746015828335715], [-73.81808487190959, 40.746022204935706], [-73.8181782194081, 40.746021620220795], [-73.81827104122364, 40.74601407907381], [-73.81836244436145, 40.745999655730465], [-73.81845154868141, 40.74597848748507], [-73.8185374951773, 40.745950778305506], [-73.81861945782606, 40.74591679615004], [-73.81869664478958, 40.74587686666523], [-73.81876831498478, 40.745831375913106], [-73.81883377692213, 40.74578076226425], [-73.81889240056077, 40.74572551101314], [-73.81894362085566, 40.74566615618372], [-73.8189869448935, 40.74560326883406], [-73.81902195544895, 40.74553745526004], [-73.81904831574437, 40.74546934799746], [-73.81906143739934, 40.74542085731993], [-73.8182309626933, 40.74516483183733], [-73.81816001389225, 40.7451851712942]]]]}",False,False,Q,False,Active,True,False,False,False,False
Q102-ZN01-BASEBALL-2,104,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88174149785564, 40.72011159515722], [-73.88177269853774, 40.720198738086225], [-73.8818153566691, 40.720283023740926], [-73.88186903117007, 40.720363582663474], [-73.88193316844406, 40.72043958400021], [-73.88200710827964, 40.72051024361296], [-73.88209008738562, 40.720574832188404], [-73.88218124884516, 40.720632683352974], [-73.88227965275482, 40.72068320088893], [-73.8823842856843, 40.72072586414815], [-73.88249406540535, 40.72076023165963], [-73.88260786099809, 40.72078595015615], [-73.88272449995753, 40.72080275278099], [-73.88284277646483, 40.720810468102215], [-73.88296147151863, 40.72080901563072], [-73.88307936003264, 40.72079840942981], [-73.8831952274035, 40.720778760833625], [-73.88295316523055, 40.71991530276444], [-73.88287950705704, 40.719883528085646], [-73.88174149785564, 40.72011159515722]]]]}",False,False,Q,False,Active,False,False,False,False,False
B301-BASKETBALL-2,88,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96613565416757, 40.686382372619], [-73.96599596926839, 40.68639932592172], [-73.96601510458802, 40.68648385288941], [-73.96615331779331, 40.686467378204064], [-73.96613565416757, 40.686382372619]]]]}",False,False,B,False,Active,False,False,False,True,False
X104-TENNIS-4,52,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87779415677075, 40.87825976125506], [-73.87758615826485, 40.878112510033596], [-73.87749608700719, 40.87818630040436], [-73.87770184407798, 40.878334399471626], [-73.87779415677075, 40.87825976125506]]]]}",False,False,X,False,Active,False,False,True,False,False
M258-BASKETBALL-1,23,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93842797207216, 40.789304009797675], [-73.93854927114641, 40.78914611406913], [-73.93842179785278, 40.78909286695002], [-73.9383069692151, 40.78925285427113], [-73.93842797207216, 40.789304009797675]]]]}",False,False,M,False,Active,False,False,False,True,False
M071-ZN02-BASEBALL-3,20,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98606133835193, 40.784292935995595], [-73.98604235506356, 40.78425625717694], [-73.98601442174159, 40.7842230496025], [-73.98597859015814, 40.78419455788682], [-73.98593620236873, 40.78417185378299], [-73.98588885044184, 40.784155788452615], [-73.98583831130698, 40.78414696454347], [-73.985786482787, 40.78414571366997], [-73.98573530896714, 40.78415208199658], [-73.9856867114848, 40.784165831130004], [-73.98564251370975, 40.78418644621383], [-73.98560437439872, 40.78421315122807], [-73.98557372726934, 40.78424494500056], [-73.9855517193878, 40.784280634516676], [-73.98553917917117, 40.78431887993922], [-73.98553657609375, 40.78435824503047], [-73.98554400764051, 40.78439725298099], [-73.98584186887459, 40.78452640204358], [-73.98590769883805, 40.78451020919231], [-73.98606133835193, 40.784292935995595]]]]}",False,False,M,False,Active,True,False,False,False,False
Q429-HANDBALL-1,114,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94164993310801, 40.761423308198914], [-73.94156088980704, 40.76138270433417], [-73.94148068826604, 40.7614827241001], [-73.94156973165106, 40.76152332892672], [-73.94164993310801, 40.761423308198914]]]]}",False,False,Q,False,Active,False,False,False,False,False
B362-HANDBALL-1,73,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91196785863742, 40.668615699048935], [-73.91184650648253, 40.66863310044961], [-73.91187862688885, 40.66875624090719], [-73.91199997807438, 40.668738841273004], [-73.91196785863742, 40.668615699048935]]]]}",False,False,B,False,Active,False,False,False,False,False
Q389-BASKETBALL-4,100,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8252698880556, 40.584687146841084], [-73.82522330849295, 40.58459277207651], [-73.82508006056239, 40.58463734801783], [-73.82512841257798, 40.584730041555574], [-73.8252698880556, 40.584687146841084]]]]}",False,False,Q,False,Active,False,False,False,False,False
X344-TENNIS-15,44,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93144833081021, 40.82332607354539], [-73.93143114713942, 40.82311552014848], [-73.93129691600295, 40.82311827321231], [-73.93131906772302, 40.82333071702818], [-73.93144833081021, 40.82332607354539]]]]}",False,False,X,False,Active,False,False,True,False,False
X092-ZN06-SOFTBALL-1,50,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89527225833909, 40.89708414656324], [-73.8952101952461, 40.89712912167957], [-73.89525052508863, 40.897663698541514], [-73.89532649784503, 40.89768462447483], [-73.89540560491295, 40.89769719670124], [-73.89548625880768, 40.89770116254215], [-73.89556684209835, 40.897696443989986], [-73.89564573946019, 40.8976831332351], [-73.89572136614778, 40.89766149989531], [-73.89579220718421, 40.89763197574243], [-73.89585684109969, 40.89759515382275], [-73.89592309181563, 40.8975435869892], [-73.89597716304286, 40.89748440094912], [-73.89601755932337, 40.897419234154704], [-73.89604316352714, 40.89734988928483], [-73.89605326778266, 40.897278281942924], [-73.89604759134262, 40.897206395647714], [-73.89602629373361, 40.897136216109175], [-73.89598996176589, 40.897069686192644], [-73.89527225833909, 40.89708414656324]]]]}",False,False,X,False,Active,True,False,False,False,False
M201-BASKETBALL-1,9,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97678604584068, 40.7197596156242], [-73.97668391586807, 40.71974247449449], [-73.97665036556566, 40.71984977874372], [-73.97664998539516, 40.71985047746222], [-73.97675461271035, 40.71986803696248], [-73.97678604584068, 40.7197596156242]]]]}",False,False,M,False,Active,False,False,False,False,False
X010-ZN03-HANDBALL-10,42,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89518408020221, 40.83899301533376], [-73.89531691974604, 40.83903847044706], [-73.8953661734706, 40.83895394614331], [-73.89523401304209, 40.83890951016161], [-73.89518408020221, 40.83899301533376]]]]}",False,,X,False,Inactive,False,False,False,False,False
Q094-01-HANDBALL-1,106,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85434514490981, 40.672996298732606], [-73.85425924797008, 40.67296946172813], [-73.85420142363412, 40.67307723430224], [-73.8542866964083, 40.67310397690515], [-73.85434514490981, 40.672996298732606]]]]}",False,False,Q,False,Active,False,False,False,False,False
B057-ZN01-BASKETBALL-3,63,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93675239812922, 40.60849148106168], [-73.9365539704345, 40.6083112439357], [-73.93641512071984, 40.60840392094802], [-73.93661233185162, 40.608582301665855], [-73.93675239812922, 40.60849148106168]]]]}",False,False,B,False,Active,False,False,False,True,False
Q445-SOCCER-1,109,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8359821516302, 40.78511775815839], [-73.83600999359432, 40.78441131544282], [-73.83438645106956, 40.78440661101509], [-73.8343807552683, 40.78512137882331], [-73.8359821516302, 40.78511775815839]]]]}",False,False,Q,False,Active,False,False,False,False,False
