property_id,number_of_buildings,list_of_all_property_use,site_energy_use_kbtu,multifamily_housing_total,third_party_certification_2,temporary_values,hospital_general_medical_6,multifamily_housing_number_4,office_number_of_workers,convention_center_gross_floor,municipally_supplied_potable,percent_of_recs_retained,_2nd_largest_property_use_1,data_center_cooling_equipment,pre_school_daycare_gross,estimated_data_flag_district,estimated_data_flag_fuel_1,year_ending,annual_maximum_demand_mm,hospital_general_medical_4,medical_office_number_of_2,avoided_emissions_onsite_1,data_center_ups_output_meter,number_of_active_it_meters,multifamily_housing_total_1,multifamily_housing_number,multifamily_housing_government,natural_gas_use_kbtu,nyc_borough_block_and_lot,energy_star_certification,adult_education_gross_floor,municipally_supplied_potable_1,total_ghg_emissions_metric,weather_normalized_site_eui,museum_gross_floor_area_ft,property_gfa_self_reported,fuel_oil_5_6_use_kbtu,senior_living_community_gross,last_modified_date_property_1,multifamily_housing_percent_1,medical_office_percent_that,indirect_ghg_emissions_metric,property_gfa_calculated,retail_store_gross_floor,estimated_data_flag_fuel,other_gross_floor_area_ft,hospital_general_medical_7,energy_power_station_gross,_3rd_largest_property_use_1,enclosed_mall_gross_floor,hotel_gross_floor_area_ft,urgent_care_clinic_other,last_modified_date_non,supermarket_grocery_gross,site_eui_kbtu_ft,indoor_water_use_all_water,estimated_values_energy,multifamily_housing_number_6,year_built,parent_property_id,data_center_pdu_input_meter,hospital_general_medical_2,data_center_energy_estimates,last_modified_date_water,electricity_use_grid_purchase,number_of_active_energy_meters,primary_property_type_self,worship_facility_gross_floor,data_center_gross_floor_area,fuel_oil_2_use_kbtu,fuel_oil_4_use_kbtu,electricity_use_generated_2,bank_branch_gross_floor_area,k_12_school_gross_floor_area,municipally_supplied_potable_2,refrigerated_warehouse_gross,energy_star_score,data_center_it_energy,medical_office_number_of_1,leed_us_project_id,estimated_values_water,self_storage_facility_gross,borough,retail_store_number_of_open,wholesale_club_supercenter_1,office_percent_that_can_be,water_use_all_water_sources,barracks_gross_floor_area,submission_date,avoided_emissions_onsite,occupancy,source_energy_use_kbtu,last_modified_date_gas_meters
17982106,3,"Manufacturing/Industrial Plant, Non-Refrigerated Warehouse, Parking",3097289.9,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,30112,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,Not Available,Not Available,Not Available,631000,3007210001,Not Available,Not Available,293.5,242,26.6,Not Available,120447,Not Available,Not Available,10/13/2021 03:58 PM EDT,Not Available,Not Available,208.5,142647.0,Not Available,Not Available,Not Available,Not Available,Not Available,2800,Not Available,Not Available,Not Available,Not Available,Not Available,25.7,293.5,No,Not Available,1907,17982106,Not Available,Not Available,Not Available,03/01/2022 06:45 PM EST,2466289.9,9,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,293.5,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,BROOKLYN,Not Available,Not Available,Not Available,293.5,Not Available,2022-09-23T00:00:00.000,Not Available,100,7568161.7,Not Available
4401485,1,Multifamily Housing,17736357.4,119,Not Available,No,Not Available,119,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.54497,214,No,14139739.1,1-01120-0023,Not Available,Not Available,5831.8,1055.1,87.2,Not Available,218360,Not Available,Not Available,04/20/2015 01:48 PM EDT,0,Not Available,304.1,218360.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,07/16/2020 09:51 AM EDT,Not Available,81.2,5831.8,No,0,1917,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 06:49 PM EST,3596618.2,6,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5831.8,Not Available,42,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,Not Available,Not Available,Not Available,5831.8,Not Available,2022-09-22T00:00:00.000,Not Available,100,24917257.1,03/03/2022 05:07 PM EST
2681795,1,Multifamily Housing,18334866.9,90,Not Available,No,Not Available,90,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.34616,300,No,171142.4,1-01500-0040,Not Available,Not Available,5628.2,1392.2,Not Available,Not Available,259999,Not Available,Not Available,02/27/2019 10:48 PM EST,100,Not Available,288.2,259999.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,03/29/2022 10:07 AM EDT,Not Available,70.5,5628.2,No,0,1924,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 06:54 PM EST,3409593.5,7,Multifamily Housing,Not Available,Not Available,14754130.9,Not Available,Not Available,Not Available,Not Available,5628.2,Not Available,89,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,Not Available,Not Available,Not Available,5628.2,Not Available,2022-09-22T00:00:00.000,Not Available,100,24628233.7,05/23/2022 03:37 PM EDT
21294041,1,"Office, Retail Store",3087699,Not Available,Not Available,No,Not Available,Not Available,172.52,Not Available,Not Available,Not Available,5695,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,Not Available,Not Available,Not Available,1417646.6,1-01262-0024,Not Available,Not Available,1012.1,216.5,43,Not Available,75008,Not Available,Not Available,05/24/2022 09:53 AM EDT,Not Available,Not Available,141.2,75008.0,5695,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,41.2,1012.1,No,Not Available,1929,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,05/23/2022 09:06 AM EDT,1670052.4,5,Office,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1012.1,Not Available,91,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,0,Not Available,100,1012.1,Not Available,2022-09-22T00:00:00.000,Not Available,100,6164675.6,05/26/2022 10:40 AM EDT
10894234,2,Multifamily Housing,36394361.1,362,Not Available,No,Not Available,362,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.99306,792,Not Available,30300097.7,3-07050-0001,Not Available,Not Available,22538.8,2124.6,108.1,Not Available,364529,Not Available,Not Available,07/20/2020 11:17 PM EDT,100,Not Available,515.2,364529.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,99.8,22538.8,No,0,1972,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 06:41 PM EST,6094263.4,6,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,22538.8,Not Available,57,Not Available,Not Available,Not Available,No,Not Available,BROOKLYN,Not Available,Not Available,Not Available,22538.8,Not Available,2022-09-22T00:00:00.000,Not Available,100,48879040.2,07/27/2022 03:39 PM EDT
4951938,1,Multifamily Housing,4669403.6,102,Not Available,No,Not Available,102,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,1.28964,102,No,3743397.4,1-00875-0019,Not Available,Not Available,2375.1,277.1,64.1,Not Available,79092,Not Available,Not Available,04/27/2016 08:07 AM EDT,100,Not Available,78.3,79092.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,04/17/2020 01:36 PM EDT,Not Available,59,2375.1,No,0,1930,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 06:49 PM EST,926006.2,7,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2375.1,Not Available,94,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,Not Available,Not Available,Not Available,2375.1,Not Available,2022-09-22T00:00:00.000,Not Available,100,6523384.7,05/14/2022 07:20 PM EDT
15569044,1,Multifamily Housing,8605984.6,60,Not Available,No,Not Available,60,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.61301,120,Not Available,5518145.1,1-01377-7502,Not Available,Not Available,3879.4,554.1,93.2,Not Available,97877,Not Available,Not Available,04/19/2021 04:05 PM EDT,100,Not Available,261.0,97877.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,87.9,3879.4,No,0,1901,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 06:44 PM EST,3087839.6,9,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3879.4,Not Available,17,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,Not Available,Not Available,Not Available,3879.4,Not Available,2022-09-22T00:00:00.000,Not Available,100,14440003.1,03/01/2022 08:56 PM EST
15568368,1,Multifamily Housing,11181833.4,134,Not Available,No,Not Available,134,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.69816,268,Not Available,8271706.3,1-02045-7503,Not Available,Not Available,4582.4,685.4,61.1,Not Available,191934,Not Available,Not Available,04/18/2021 12:43 PM EDT,100,Not Available,246.0,191934.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,58.3,4582.4,No,0,2007,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 07:06 PM EST,2910127.1,5,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4582.4,Not Available,87,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,Not Available,Not Available,Not Available,4582.4,Not Available,2022-09-22T00:00:00.000,Not Available,100,16833647.5,08/31/2022 09:04 AM EDT
4409392,1,"Multifamily Housing, Retail Store",11186495.3,125,Not Available,No,Not Available,125,Not Available,Not Available,Not Available,Not Available,5770,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.90266,250,No,9069572.2,1-01369-0045,Not Available,Not Available,5344.8,660.7,82.6,Not Available,144250,Not Available,Not Available,12/03/2020 10:52 AM EST,100,Not Available,179.0,144250.0,5770,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,77.5,5344.8,No,0,1922,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/28/2022 09:02 AM EDT,2116923.1,9,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5344.8,Not Available,76,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,0,Not Available,Not Available,5344.8,Not Available,2022-09-22T00:00:00.000,Not Available,100,15450435.4,05/25/2022 05:32 PM EDT
4946287,1,"Multifamily Housing, Parking, Retail Store",23302309.4,230,Not Available,No,Not Available,230,Not Available,Not Available,Not Available,Not Available,22000,Not Available,Not Available,Not Available,No,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.65789,296,No,16834942,1-01448-0003,Not Available,Not Available,7537.2,1440.9,Not Available,Not Available,359459,Not Available,Not Available,02/22/2021 01:41 PM EST,100,Not Available,546.8,381459.0,9855,Not Available,Not Available,Not Available,Not Available,9855,Not Available,Not Available,Not Available,03/16/2022 11:05 AM EDT,Not Available,64.8,7537.2,No,0,1987,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 06:50 PM EST,6467367.4,13,Multifamily Housing,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,7537.2,Not Available,60,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,3,Not Available,Not Available,7537.2,Not Available,2022-09-22T00:00:00.000,Not Available,100,35785317.9,05/20/2022 07:17 PM EDT
21295185,1,Multifamily Housing,27156962.6,60,Not Available,No,Not Available,60,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.10483,173,Not Available,509361.5,1-01010-7507,Not Available,Not Available,Not Available,1997.4,50.3,Not Available,572348,Not Available,Not Available,05/30/2022 05:47 PM EDT,100,Not Available,1970.3,572348.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,05/23/2022 09:02 AM EDT,Not Available,47.4,Not Available,No,0,2020,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,Not Available,11076888.2,5,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,81,Not Available,Not Available,Not Available,Unable to Check (not enough data),Not Available,MANHATTAN,Not Available,Not Available,Not Available,Not Available,Not Available,2022-09-22T00:00:00.000,Not Available,100,50282324.1,05/26/2022 09:07 AM EDT
4952003,1,"Multifamily Housing, Office, Retail Store",68830554.3,595,Not Available,No,Not Available,595,110,Not Available,Not Available,Not Available,109040,Not Available,Not Available,Not Available,No,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,0.85428,893,No,52947019.7,1-01047-7503,Not Available,Not Available,Not Available,4155.1,87.5,Not Available,814377,Not Available,Not Available,09/01/2022 12:15 PM EDT,100,Not Available,1342.8,814377.0,8840,Not Available,Not Available,Not Available,Not Available,8840,Not Available,Not Available,Not Available,11/08/2018 04:33 PM EST,Not Available,84.5,Not Available,No,0,1978,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/08/2019 10:23 AM EST,15883534.5,5,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,49,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,0,Not Available,100,Not Available,Not Available,2022-09-22T00:00:00.000,Not Available,100,100068267.5,03/07/2022 07:43 PM EST
2665696,1,"Multifamily Housing, Retail Store",5709816.7,55,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,8700,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,1.07945,66,No,578839.6,1-00790-0028,Not Available,Not Available,2299.4,429.5,103,Not Available,59652,Not Available,Not Available,08/25/2019 09:27 AM EDT,100,Not Available,114.0,59652.0,8700,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,03/27/2022 02:53 PM EDT,Not Available,95.7,2299.4,No,55,1950,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 05:50 PM EST,1348263.1,14,Multifamily Housing,Not Available,Not Available,Not Available,3782714,Not Available,Not Available,Not Available,2299.4,Not Available,35,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,0,Not Available,Not Available,2299.4,Not Available,2022-09-22T00:00:00.000,Not Available,100,8203459.4,05/22/2022 10:31 PM EDT
4952805,1,Multifamily Housing,6070604.1,125,Not Available,No,Not Available,125,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,1.06916,188,No,169108.4,1-00893-0020,Not Available,Not Available,3752.9,467.5,55.1,Not Available,116914,Not Available,Not Available,04/27/2016 03:32 PM EDT,100,Not Available,168.7,116914.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,03/13/2022 04:03 PM EDT,Not Available,51.9,3752.9,No,0,1959,Not Applicable: Standalone Property,Not Available,Not Available,Not Available,03/01/2022 05:58 PM EST,1995599.1,5,Multifamily Housing,Not Available,Not Available,3905896.6,Not Available,Not Available,Not Available,Not Available,3752.9,Not Available,94,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,Not Available,Not Available,Not Available,3752.9,Not Available,2022-09-22T00:00:00.000,Not Available,100,9710196.8,03/07/2022 04:08 PM EST
2669481,1,"Multifamily Housing, Office, Retail Store",5776299,184,Not Available,No,Not Available,0,5.75,Not Available,Not Available,Not Available,14000,Not Available,Not Available,Not Available,Not Available,2021-12-31T00:00:00.000,Not Available,Not Available,Not Available,0,Not Available,0,2.06681,184,No,2795978.9,1-01490-0001,Not Available,Not Available,Not Available,400.5,Not Available,Not Available,105526,Not Available,Not Available,04/15/2020 11:02 AM EDT,100,Not Available,252.0,105526.0,14000,Not Available,Not Available,Not Available,Not Available,2500,Not Available,Not Available,Not Available,04/14/2022 04:34 PM EDT,Not Available,54.7,Not Available,No,184,1911,20660629,Not Available,Not Available,Not Available,03/03/2020 04:29 PM EST,2980320.1,18,Multifamily Housing,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,Not Available,91,Not Available,Not Available,Not Available,No,Not Available,MANHATTAN,0,Not Available,100,Not Available,Not Available,2022-09-26T00:00:00.000,Not Available,100,11280674.1,04/14/2022 05:57 PM EDT
