uniqueid,cfmc_case_id,qdisability5,qreachtravel2,gfreightnew,gimprove1_qimprove2_ma,gfocusaa1_qfocusaa4_ma4,qreachtravel9,qpreridehailcode05,qwpsurveyzone04,qbikeown,qsharetravelcode20,qschooltravelcode19,qschooltravelcode24,qcarpark_other6,qsharepurpose01,qbenefits05,job,qpreridehailcode04,qchildrenschoolzip3,qcarparkpay,qschooltravelcode06,qcarpark3,qbenefits02,qridehailpurpose07,qwelfare1,qindustry_other18,qridehail2,qusetravelcode24,gfocusaa1_qfocusaa3_ma5,qindustry,qtimework4,qsharetravelcode01,qgender,qsafety2,allwt,qziptravel7,gfocusaa1_qfocusaa3_ma7,qtripplanning4,qschool,qusetravelcode22,qsharetravelcode05,qschooltransitto3,qtimework1,qcarchange,qschooltransitfrom_other5,gfocusaa1_qfocusaa3_ma3,gfocusaa1_qfocusaa3_ma1,qzipschool,qshare8,qtimehome3,qschooltravelcode08,gfocusaa1_qfocusaa5_ma8,qbenefits03,qsafety3,qlevelschool,qtripplanning_other4,gcarincrease1_qcarincrease4_ma,qziptravel5,gfreight1_qfreight3_ma,qcarpark4,qschooltravelcode11,qwelfare5,qbikedays,qpreridehailcode02,qschooltravelcode17,qschooltransitto7,qbiketype4,qusetravelcode05,qsharetravelcode17,qagecode_final7,qusetravelcode09,qridehailpurpose06,qsharetravelcode21,gfreight1_qfreight1_ma,qcaraccess_other4,qsafety4,gfocusaa1_qfocusaa4_ma8,qborough5,qcarpark1,gfocusaa1_qfocusaa2_ma7,qbiketype_other3,qreachtravel8,qcare,qziptravel4,qsurveyzone,qschooltransitfrom1,gfocusaa1_qfocusaa2_ma5,qpreridehailcode16,qpreridehailcode11,qridehail1,qschooltravelcode20,qtripplanning6,gimprove1_qimprove3_ma,qtripplanning3,qshare_other5,qcarpark6,qbikestore4,qschooltravelcode05,qsharetravelcode12,qwpsurveyzone10,qusetravelcode01,qschooltransitfrom2,qziptravel9,qridehail3,gcarreduce1_qcarreduce1_ma,qridehailpurpose11,qmarried,qshare6,qsharemember,gfocusaa1_qfocusaa5_ma6,qbiketype3,gfocusaa1_qfocusaa6_ma2,qsafety1,qusetravelcode19,gfocusaa1_qfocusaa1_ma5,qbenefits07,gfocusaa1_qfocusaa3_ma4,qschooltransitto5,racewt,qbuilding,qbikestore6,qschooltravelcode16,qnocitibike2,qwpsurveyzone05,weekend_filt_trips,qdisability4,qsharepurpose09,qsunset_append,qagecode_final6,qbenefits13,qhispanic,qdisability7,qreachtravel_other7,gfocusaa1_qfocusaa5b_ma7,qusetravelcode17,qagecode_final3,qsharepurpose10,qridehail4,gfocusaa1_qfocusaa6_ma8,gfocusaa1_qfocusaa5_ma2,qcarparkpay_month,gimprove1_qimprove4_ma,qpreridehailcode08,qcarmany,qchildrenenroll,qsharepurpose02
110001932,10001932,0, ,1,4,0, , ,0,2, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,0,4, , ,1,2,1.73466493710456, ,1,0,3,0, , ,9.30am,3, ,0,0, ,0, ,0,0,0, , , , , ,6,0,0,0,0, ,0, , ,0, ,0,0, , ,3, , ,0,0,1,1, , ,3, ,7, ,0, , ,0,0,0,4,1, ,0, ,0, ,0,1, , ,0, , ,2,1, ,0, ,0,1,0,0,0,0, ,1,3, ,0,0,0, ,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,1, ,1,1, 
110001553,10001553,0, ,2,3,0, , ,0,1, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,1,8,9am, ,2,2,1.28011607306579, ,0,0,3,0, ,0, ,3, ,0,1, ,0, ,0,0,0, , , , , ,6,0,0,0,0, ,0,0,0,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,6,1,0, , ,0,0,0,1,0, ,0,0,0, ,0,0,0, ,0, , ,2,1, ,1,0,0,2,0,0,0,0,0,2,9,0,0,0,0,1,0, ,8:30:00 PM,0,1,5,0, ,0,0,0, ,0,0,0,0,1, ,2,1, 
110002232,10002232,0, ,2,2,0, , ,0,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,17,10am, ,2,1,0.761748903579889, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0,0, , , , , ,5,0, ,0,0, , , ,0,0, ,0,0, , ,4, , ,0,0,0,0, , ,3, ,2, ,1, , ,0, ,0,2,0, ,0,1, , ,0,0, , ,0, , ,1,0, ,1,0,0,1,0,0,0,0, ,2,2,0, ,0,0, ,0, ,8:31:00 PM,1,1,5,0, ,0,0,0, ,0,0,0,0,1, ,4, , 
110001207,10001207,0, ,1,2,0, , , ,1, ,0,0, , , ,1, , , ,0, , , ,1, ,0,0,0, , , ,2,2,1.20463670395203, ,0,0,3,0, ,0, , , ,0,1, ,0, ,0,0, ,2, , , , ,6, ,0,0,4, ,0,0,0,0, ,0,0, , ,6, ,2,0,1, ,0, , ,3, ,9,1,0, , ,0,0,0,2,0, , ,0,0, , ,1,0, ,0, , ,2,1, ,1,0,0,2,0,0, ,0,0,5,6,0,0,1, ,2,0, ,8:28:00 PM,0, ,2,0, ,0,0,1, ,0,0,0,0,2, ,0,1, 
110000178,10000178,0, ,2,3,0, ,0, ,1, , , , , ,0,1,0, , , , ,0,0,0, ,1,0,1,9,7:00 am, ,2,2,0.652434088019188, ,0,0,2,0, , , , , ,0,0,10018,0, , ,0,0,2,5, , , ,6, , ,0,0,0, , ,0,0, ,0,0,1, ,6, ,3,0,0, ,0, , ,3, ,2, ,1,0,0,1, ,0,1,0, , ,0, , , ,0, , ,0, ,0,2,1, ,1,0,1,2,1,0,0,1, ,1,3,0, ,0, ,2,0, ,8:12:00 PM,0,1,1,0, ,0,1,0, ,0,0,0,0,1,0,0, , 
110000266,10000266,0, ,2,4,0, ,0,0,2, , , , , ,0,1,0, , , ,0,0,0,0, ,0,0,0,14, , ,1,1,0.54612691899137, ,0,0,3,0, , ,8:30am,3, ,0,1, ,0, , ,0,0, , , , , ,6,0, ,0,0,0, , , ,0, ,0,0,0, ,6, , ,0,0,1,0, , ,3, ,7, ,0,0,1,1, ,0,2,0, ,0, , , ,0,0, , ,0, ,0,2,1, ,1, ,0,1,0,1,0,0, ,1,3, , ,0,0,7,0, ,8:13:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,2,0,2, , 
110000291,10000291,0, ,2,3,0, , , ,2, , , , , , ,1, , ,1, ,0, , ,0, ,0,0,1, , , ,2,2,0.774501370559933, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,1, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,10, ,0, , ,0, ,0,2,0, ,0, , , , ,0, , ,0, , ,1,1, ,1, ,0,1,0,1, ,0, ,1,7, , ,0, ,2,0, ,8:13:00 PM,1, ,2,0, ,0,0,0, ,0,0,1,35,3, ,1, , 
110000009,10000009,0, ,1,2,0, , , ,2, ,0,0, , , ,1, ,10467, ,0, , , ,0, ,0,0,0, , , ,2,2,0.946942474875848, ,0,0,2,0, , , , , ,0,0,10465,0, ,0,0, , ,1, , , ,3, ,0,0,0, ,0, , ,1, ,0,0, , ,4, , ,0,1, ,0, , ,3, ,9, ,0, , ,0,0,0,2,0, , , ,0, , ,0, , ,0, , ,1,1, ,1, ,0,3,0,0, ,0, ,6,9, ,0,1, , ,0, ,8:05:00 PM,0, ,5,0, ,1,0,0, ,0,0,0,0,1, ,0,1, 
110000583,10000583,0, ,1,2,0, , , ,2, , , , , ,0,1, , , , , ,0, ,0, ,0,0,0,18,7 am, ,2,2,0.347459233567075, ,0,0,3,0, , , , , ,1,1, ,0, , ,0,0, , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,8, , ,0,0, ,0, , ,3, ,7, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,2,1, ,1, ,0,2,0,0,0,1, ,7,12, , ,0, , ,0, ,8:23:00 PM,1,0,1,0, ,1,0,0, ,0,0,1,0,1, ,0, , 
110000073,10000073,0, ,2,2,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,1,5,0.916685900242352, ,1,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,4,0, ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0,0,1, , ,1, ,10, ,0, , ,0, ,0,4,0, ,0, , , , ,0, , ,0, , ,2,1, ,0, ,0,1,0,0, ,0, ,1,2, , ,1, , ,0, ,8:09:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,2, ,2, , 
110000860,10000860,0, ,1,4,0, , , ,2, , , , , , ,1, , ,1, ,0, , ,0, ,0,0,0, , , ,1,3,0.646160529599673, ,0,0,3,0, , , ,2, ,0,0, ,0, , ,0, , , , ,5, ,6,1, ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0,0,0, , ,3, ,10, ,0, , ,0, ,0,3,0, ,0, , , , ,1, , ,0, , ,2,1, ,0, ,0,3,0,0, ,0, ,7,9, , ,0, , ,0, ,8:25:00 PM,1, ,7,0, ,0,0,0, ,0,1,0,100,1, ,2, , 
110001753,10001753,0, ,1,7,0, , , ,2,0, , , ,0, ,1, , , , ,0, , ,0, ,0,0,0, , ,0,2,2,1.18786580642416,0,0,0,3,0,0, , ,3, ,0,0, ,0, , ,0, , , , , ,0,8,0, ,0,0, , , , ,0,0,0,0, ,0,3, , ,0,0,1,0, , ,3,0,1, ,0, , ,0, ,0,5,1, ,0, , ,0, ,1, ,0,0, , ,2,0,4,0, ,0,2,0,0, ,0, ,1,8, , ,0, , ,0,0,8:31:00 PM,0, ,1,0, ,1,0,0,0,0,1,0,0,5, ,1, ,0
110000407,10000407,0, ,1,3,0, ,0,0,1, , , , , ,0,1,0, , , , ,0,1,0, ,0,1,0,11,5.45, ,2,2,0.452371178030779, ,0,0,3,0, , ,8.30, , ,0,1, ,0, , ,0,0, , , , , ,6, , ,0,0,1, , ,0,0, ,0,0,0, ,6, , ,0,0, ,1, , ,3, ,6, ,0,0,0,0, ,0,1,0, , ,0, , ,0,0, , ,1, ,0,1,1, ,0,0,0,2,0,0,0,0, ,2,9,0, ,0,0, ,0, ,8:14:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,2,0,0, , 
110000274,10000274,0, ,2,4,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,1,1,1.44493630233899, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,8, ,0, , ,0, ,0,3,0, ,0, , , , ,0, , ,0, , ,4,1, ,0, ,0,1,0,0, ,0, ,1,5, , ,0, , ,0, ,8:13:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,3, ,1, , 
110001175,10001175,0,1,1,99,0,0,0, ,1,0,0,0, ,0, ,1,0, , ,0, , ,0,0, ,1,0,0, , ,1,2,5,0.381030458974831, ,0,0,1,0,0, , , , ,0,0,10065,0, ,0,0, , ,3, , , ,6, ,0,0,0,0,0, ,0,0,0,0,0,0,0,3, , ,0,0, ,1, ,0,3, ,7, ,0,0,0,1,0,0,1,0, , ,0,0,0, ,1, , ,0, ,0,2,0,1,0,0,0,1,0,0, ,0, ,5,5,0,0,1, ,1,0,1,8:27:00 PM,0, ,1,0, ,0,0,0,0,0,0,0,0,2,0,0,1,0
110002235,10002235,0, ,1,1,0, ,0, ,1, , , , , , ,1,0, ,1, ,0, ,0,0, ,0,0,0, , , ,2,1,0.407097223107708, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, ,1, , , , ,6,1, ,0,1,0, , ,0,1, ,0,0,0, ,6, ,1,0,0,0,0, , ,3, ,8, ,0,0,1,1, ,0,1,0, ,0,0, , , ,1, , ,0, ,0,3,1, ,0,0,0,1,0,1, ,0, ,2,9,0, ,1, , ,0, ,8:31:00 PM,0, ,1,0, ,0,0,0, ,0,0,0,90,1,0,3, , 
110001584,10001584,0, ,1,1,0, ,0, ,1, , , , , ,0,1,0, ,2, ,0,0,0,0, ,1,0,0,7, , ,1,2,0.908869660570895, ,0,0,3,0, , ,8am,3, ,0,0, ,0, , ,0,0,3, , , , ,6,0, ,0,7,0, , ,0,0, ,0,0,1, ,6, ,3,0,0,0,0, , ,3, ,6, ,0,1,0,1, ,0,4,1, ,0,0, , , ,0, , ,0, ,0,1,1, ,0,0,0,2,0,0,0,0, ,2,9,0, ,1, ,2,0, ,8:31:00 PM,0,0,5,0, ,0,0,0, ,0,0,0,0,1,0,1, , 
110000278,10000278,0, ,2,5,0, , , ,1, ,0,0, , , ,1, , , ,0,0, , ,0, ,0,0,0, , , ,2,3,1.44922523750317, ,0,0,3,0, , , ,3, ,0,1, ,0, ,0,0, , , , , , ,6,0,0,0,0, ,0, ,0,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,10, ,0, , ,0,0,0,1,0, ,0,1,0, , ,0, , ,0, , ,2,1, ,0,0,0,2,0,0, ,0, ,1,2,0,0,0, ,2,0, ,8:13:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,2, ,3,1, 
110001969,10001969,0, ,1,2,1, , , ,1,0, , , ,0, ,1, , , , ,0, , ,0, ,0,0,1, , ,0,1,4,1.84699472592011,0,0,0,3,0,0, , ,3, ,1,1, ,0, , ,0, ,4, , , ,1,6,0, ,0,7, , , ,0,0,0,0,0, ,1,1, ,4,0,0,1,0, , ,3,0,8, ,0, , ,0, ,0,3,0, ,0,0, ,0, ,0, ,0,0, , ,3,0,5,0,0,1,4,0,0, ,1, ,7,3,0, ,1, ,1,0,1,8:31:00 PM,0, ,1,0, ,0,0,0,0,0,0,0,0,4, ,3,2,0
110000622,10000622,0, ,2,3,0, , ,0,2, , , , , ,0,1, , , , , ,0, ,0, ,0,0,0,15, , ,2,1,0.66926463879603, ,0,0,3,0, , ,9:00am, , ,0,1, ,0, , ,0,0, , , , , ,6, , ,0,0, , , , ,1, ,0,0, , ,6, , ,0,1, ,0, , ,3, ,5, ,0, , ,0, ,0,1,0, , , , , ,0,0, , ,0, , ,1,1, ,0, ,0,1,0,0,0,0, ,2,9, , ,0,0, ,0, ,8:23:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,2, ,0, , 
110001073,10001073,0, ,2,5,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,1,5,0.980097343328657, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, , , , , , ,5, , ,0,0, , , , ,0, ,0,0, , ,5, , ,0,1, ,0, , ,3, ,9, ,0, , ,0, ,0,1,0, , , , , , ,0, , ,0, , ,3,1, ,0, ,0,5,0,1, ,0, ,2,8, , ,0, , ,1, ,8:27:00 PM,0, ,2,0, ,0,0,0, ,0,1,0,0,1, ,0, , 
110001525,10001525,0, ,2,1,0, ,0, ,2, ,0,0, , ,0,1,0, , ,0, ,0,0,0, ,1,0,0,7, , ,2,1,0.622376788275065, ,0,0,3,0, ,0,9am, , ,0,0, ,0, ,0,0,0, , , , , ,6, ,0,0,0,0,0,0, ,0, ,0,0,0, ,6, , ,0,0, ,0, , ,3, ,6,1,0,0,0,0,0,0,2,0, , , ,0, , ,0,0, ,0, ,0,1,1, ,0, ,0,2,0,0,0,0,0,2,7, ,0,0, , ,0, ,8:30:00 PM,0,0,1,0, ,0,0,0, ,0,0,0,0,1,0,0,1, 
110001956,10001956,0, ,1,2,0, ,0,0,2, , , , , ,0,1,0, , , , ,0,0,0, ,1,0,0,16, , ,2,2,0.828077245967794, ,0,0,3,0, , ,10 am, , ,0,0, ,0, , ,1,0, , , , , ,6, , ,0,0,1, , , ,0, ,0,0,0, ,3, , ,0,1, ,0, , ,3, ,5, ,0,0,0,0, ,0,2,0, , , , , ,0,0, , ,0, ,0,5,1, ,0, ,0,2,0,0,0,0, ,2,3, , ,0,0,2,0, ,8:31:00 PM,0,0,1,0, ,0,0,0, ,0,0,0,0,2,0,0, , 
110002242,10002242,0, ,1,1,0, , , ,1, ,0,0, , , ,1, , , ,0,0, , ,0, ,0,0,0, , , ,1,2,2.8744380697206, ,0,0,2,0, ,0, ,3, ,0,0,11230,0, ,0,0, , ,2, , , ,3,0,0,0,0, ,0,0,0,0, ,0,0, , ,4, , ,0,0,1,0, , ,1, ,7,1,0, , ,0,0,0,1,0, ,0,0,0, , ,0,0, ,0, , ,1,1, ,0,0,1,2,0,0, ,0,0,3,4,0,0,0, , ,0, ,8:31:00 PM,0, ,1,0, ,0,0,0, ,0,0,0,0,1, ,1,1, 
110000710,10000710,0, ,2,4,1, ,0,0,1, ,0,0, , ,0,1,0, , ,0,0,0,0,0, ,1,1,1,7, , ,2,2,0.435409043434644, ,0,0,3,0, ,0,7.00,3, ,1,1, ,0, ,0,0,0,2, , , , ,6,0,0,0,3,0,0,0,0,0, ,0,0,0, ,6, ,2,0,0,0,0, , ,3, ,7,0,0,0,0,1,0,0,2,0, ,0,0,0, ,0,1,1, ,0, ,0,2,1, ,1,0,1,2,0,0,0,1,0,2,2,0,0,0,0,1,0, ,8:23:00 PM,0,1,1,0, ,0,1,0, ,0,0,1,0,2,0,2,1, 
110000363,10000363,0, ,2,3,0, , ,1,1, , , , , ,0,1, , ,1, ,0,0, ,0, ,0,0,0,4, , ,1,1,0.772209258832275, ,0,0,3,0, , ,8:00 am,3, ,0,1, ,0, , ,0,0,2, , , , ,4,1, ,0,0, , , ,0,0, ,0,0, , ,4, ,2,0,0,0,0, , ,1, ,4, ,0, , ,0, ,0,3,0, ,0,0, , ,0,1, , ,0, , ,2,1, ,0,0,0,1,0,1,0,0, ,1,9,1, ,0,0, ,0, ,8:14:00 PM,1,1,1,0, ,0,0,0, ,0,0,0,400,3, ,2, , 
110002001,10002001,0, ,2,3,0, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,1,2,1.00355735599495, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, ,2, , , , ,6,0, ,0,1, , , ,0,0, ,0,0, , ,6, ,2,0,0,0,0, , ,3, ,7, ,0, , ,0, ,0,3,0, ,0,1, , , ,0, , ,0, , ,2,1, ,0,0,0,2,0,0, ,0, ,1,4,0, ,1, , ,0, ,8:31:00 PM,0, ,1,0, ,1,0,1, ,0,0,0,0,3, ,1, , 
110001531,10001531,0, ,1,3,0, , , ,2, , , , , , ,1, , , , , , , ,1, ,0,0,1, , , ,2,1,0.846464257961586, ,0,0,3,0, , , , , ,0,0, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0, ,0, , ,1, ,6, ,0, , ,0, ,0,5,0, , , , , , ,0, , ,0, , ,1,1, ,0, ,0,1,0,1, ,1, ,2,8, , ,0, ,1,0, ,8:30:00 PM,1, ,5,0, ,0,0,0, ,0,0,0,0,2, ,0, , 
110001173,10001173,0, ,1,2,0, , ,0,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,1,8,9am, ,2,1,0.381030458974831, ,0,1,3,0, , , ,3, ,1,1, ,0, , ,0,0, , , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,7, ,1, , ,0, ,0,1,0, ,0,0, , ,0,1, , ,0, , ,1,1, ,0,0,0,1,0,1,0,1, ,5,4,0, ,0,0, ,0, ,8:27:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,2, ,2, , 
110001533,10001533,0, ,2,4,1, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,1,1,0.901592309555145, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,0, , ,3, ,8, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,5,1, ,0, ,0,1,0,0, ,0, ,2,8, , ,1, ,2,0, ,8:30:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,2, ,0, , 
110000982,10000982,0, ,2,1,0, , ,0,1, ,0,0, , ,0,1, , ,2,0,0,0, ,0, ,0,0,1,18,230PM, ,2,2,1.04802175537772, ,0,0,1,0, , , ,3, ,0,0,11530,0, ,0,0,0, ,2, , , ,6,1,0,0,0, ,0, ,0,0, ,0,0, , ,4, , ,0,0,0,0, , ,3, ,8, ,0, , ,0,0,0,1,0, ,0,0,0, ,0,0, , ,0, , ,1,1, ,0,0,0,2,0,0,0,0, ,2,9,0,0,0,0, ,0, ,8:25:00 PM,0,1,5,0, ,0,0,0, ,0,0,0,0,1, ,2,1, 
110001509,10001509,0, ,1,5,0, , , ,1, , , , , ,0,1, , , , , ,0, ,0, ,0,0,0,18, , ,2,2,0.452371178030779, ,0,0,3,0, , ,8 AM, , ,0,1, ,0, , ,0,0, , , , , ,6, , ,0,0, , , ,1,0, ,0,0, , ,1, , ,0,0, ,0, , ,3, ,6, ,0, , ,0, ,0,3,0, , ,0, , , ,0, , ,0, , ,6,1, ,0,0,0,2,0,1,0,0, ,2,8,0, ,0, , ,0, ,8:30:00 PM,1,1,5,0, ,1,0,0, ,0,0,0,0,3, ,0, , 
110002144,10002144,0, ,2,5,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,2,1,0.60885743484338, ,0,0,1,0, , , ,3, ,0,0,00999,0, , ,1, , ,3, , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,1,0,0, , ,3, ,5, ,0, , ,0, ,0,3,0, ,0, , , , ,1, , ,0, , ,1,1, ,0, ,0,1,0,1, ,0, ,2,3, , ,0, , ,0, ,8:31:00 PM,0, ,1,0, ,0,0,0, ,0,0,0,0,2, ,2, , 
110000819,10000819,0, ,2,5,0, ,0, ,1, ,0,0, , ,0,1,0, ,2,0,0,0,0,0, ,0,0,0,10, , ,2,2,0.986682372981289, ,0,0,3,0, , ,8am,3, ,0,1, ,0, ,0,0,0, , , , , ,6,0,0,0,0,0,0, ,0,0, ,0,0,0, ,6, , ,0,0,0,0, , ,3, ,8, ,0,0,0,1,0,0,3,1, ,0,0,0, , ,0, , ,0, ,0,2,1, ,0,0,1,2,0,0,0,0, ,1,9,1,0,0, ,3,0, ,8:24:00 PM,0,1,1,0, ,0,0,1, ,0,0,0,0,1,0,2,1, 
110000826,10000826,0, ,2,2,0, ,0,0,1, ,0,0, , ,0,1,0, , ,0,0,0,0,0, ,1,0,0,9, , ,1,2,0.675177133663702, ,0,0,3,0, , ,8 am,3, ,0,1, ,0, ,0,0,0,2, , , , ,6,0,0,0,1,0,0, ,0,0, ,1,0,0, ,6, ,2,0,0,0,0, , ,3, ,8, ,0,0,0,1,0,0,1,0, ,0,0,0, ,0,0, , ,0, ,0,2,1, ,0,0,1,2,0,1,0,1, ,2,2,0,0,0,0,2,0, ,8:24:00 PM,0,1,1,0, ,0,0,0, ,0,0,1,0,3,0,2,1, 
110001128,10001128,0, ,2,4,1, , , ,1, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,0,7,8:30AM, ,2,2,2.05157715474864, ,0,1,3,0, ,0, ,2, ,0,1, ,0, ,0,0,0,1, , ,2, ,6,0,0,0,0, ,0,0,0,0, ,0,0, , ,4, ,2,0,0,1,0, , ,3, ,3,1,0, , ,0,0,0,5,0, ,0,0,0, , ,1,0, ,0, , ,2,1, ,0,0,0,1,0,0,0,0,0,1,9,0,0,0, , ,0, ,8:27:00 PM,0,1,1,0, ,1,0,1, ,0,0,0,0,2, ,2,1, 
110002006,10002006,0, ,1,3,1, , , ,2, , , , , , ,1, , , , ,1, , ,0, ,0,0,0, , , ,1,2,1.53044778504832, ,0,0,1,0, , , ,3, ,0,0,00999,0, , ,0, , ,2, , , ,3,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,1, ,4, ,0, , ,0, ,0,2,0, ,0, , , , ,0, , ,0, , ,1,1, ,0, ,0,1,0,0, ,0, ,2,3, , ,0, ,1,0, ,8:31:00 PM,0, ,1,0, ,0,0,0, ,0,0,0,0,2, ,1, , 
110001276,10001276,0, ,2,3,0, , , ,1, , , , , ,0,1, , , , ,1,0, ,0, ,0,0,0,4, , ,1,2,1.06854361556123, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0,0,1, , , , ,6,0, ,0,2, , , ,0,0, ,0,0, , ,6, ,2,0,0,0,0, , ,3, ,8, ,0, , ,0, ,0,5,0, ,0,1, , , ,1, , ,0, , ,2,1, ,0,0,0,1,0,0,0,0, ,7,2,0, ,1, , ,0, ,8:28:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,2, ,1, , 
110000562,10000562,0, ,1,1,0, ,0, ,1,0, , , ,0,0,1,0, , , ,0,0,0,0, ,0,0,0,6,nine,0,2,1,1.9938585670527,0,0,0,1,0,0, , ,2, ,0,1,11548,0, , ,0,0,1,2, ,5,0,6,0, ,0,0,0, , ,0,0,0,0,0,0,0,6, ,1,0,0,1,0, , ,1,0,10, ,0,0,0,1, ,0,2,0, ,0,1, ,1, ,0, ,0,0, ,0,1,0,1,0,0,0,1,0,0,0,0, ,1,2,0, ,1, , ,1,0,8:22:00 PM,0,0,1,0, ,0,0,0,0,0,0,0,0,1,0,8, ,0
110002231,10002231,0, ,2,1,1, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,1, , , ,1,1,0.772209258832275, ,0,0,3,0, , , ,3, ,1,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,8, ,1, , ,0, ,0,3,0, ,0,0, , , ,1, , ,0, , ,2,1, ,0,1,0,1,0,0, ,1, ,1,2,0, ,1, , ,0, ,8:31:00 PM,1, ,3,0, ,1,0,0, ,0,0,0,0,2, ,2, , 
110001045,10001045,0, ,1,4,0, ,0,0,2, ,0,0, , ,0,1,0, , ,0, ,0,1,0, ,0,0,0,11, , ,2,3,0.435409043434644, ,0,0,1,0, , ,9:00 am, , ,0,0,REF,0, ,0,0,0, ,3, , , ,4, ,0,0,0,0,0, , ,0, ,0,0,0, ,6, , ,0,0, ,0, , ,3, ,1, ,0,0,0,1,0,0,2,0, , , ,0, ,0,0, , ,0, ,0,1,1, ,1, ,0,3,0,0,0,1, ,2,9, ,0,0,0, ,0, ,8:26:00 PM,0,1,1,0, ,0,1,1, ,0,0,1,0,2,0,0,1, 
110001519,10001519,0, ,2,3,0, ,0, ,2, ,0,0, , ,0,1,0, , ,0,0,0,0,0, ,0,0,0,15, , ,2,2,0.897625339505881, ,0,0,3,0, , ,8 AM,3, ,0,0, ,0, ,0,0,0, , , , , ,6,0,0,0,0,0,0, , ,0, ,0,0,0, ,6, , ,0,0,1,0, , ,3, ,8, ,0,0,0,1,0,0,1,1, ,0, ,0, , ,1, , ,0, ,0,2,1, ,1, ,0,1,0,1,1,0, ,1,5, ,0,0, , ,0, ,8:30:00 PM,0,0,1,0, ,0,1,0, ,0,0,1,0,2,0,1,1, 
110000909,10000909,0, ,2,99,1, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,1, , , ,2,1,0.761748903579889, ,0,0,3,0, , , ,3, ,1,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,1, , ,1, ,8, ,0, , ,0, ,1,2,0, ,0, , , , ,0, , ,0, , ,3,1, ,1, ,0,1,0,1, ,1, ,2,3, , ,0, , ,0, ,8:25:00 PM,1, ,1,0, ,1,0,0, ,0,0,1,0,3, ,1, , 
