latitude,longitude,bin,comparable_rental_2_address,comparable_rental_1_total_units,comparable_rental_2_full_market_value,community_council,queens_cooperatives_comparable_properties_gross_sqft,comparable_rental_2_dist_from_coop_in_miles,comparable_rental_1_address,comparable_rental_1_boro_block_lot,queens_cooperatives_comparable_properties_est_gross_income,comparable_rental_1_dist_from_coop_in_miles,census_tract
40.71266,-73.827027,4080161.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 09 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,2950000.0,29.0,150507,0.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,2378010,1.6,216.0
40.734151,-73.819386,4540880.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,2240000.0,24.0,218100,2.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,2835300,2.3,809.0
40.745531,-73.884013,4037230.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 65 85 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",53,2420000.0,25.0,32947,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""81 31 BAXTER AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01492-0032,438195,0.1,26902.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""132 24 MAPLE AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",40,1510000.0,,29328,4.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""32 76 42 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00677-0070,350000,0.75,
40.722535,-73.856627,4074620.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 01 67 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",1327,15500000.0,29.0,61476,0.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""104 20 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03175-0001,946730,0.4,711.0
40.743974,-73.72505,4456754.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 04 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,1260000.0,23.0,123120,5.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0047,1477440,4.05,157101.0
40.760681,-73.820979,4114717.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 31 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,5310000.0,20.0,78622,0.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""143 01 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05023-0001,1061397,0.2,863.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""148 25 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",59,2460000.0,,104500,5.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 06 34 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01455-0055,932140,0.95,
40.728103,-73.829289,4142264.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,2240000.0,24.0,20920,3.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,248948,2.7,77902.0
40.761368,-73.822998,4113657.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 31 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,5310000.0,20.0,89776,0.15,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""143 01 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05023-0001,1211976,0.0,855.0
40.791695,-73.797977,4104170.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""38 15 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",42,2290000.0,19.0,40692,2.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 04 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05013-0031,467958,2.4,991.0
40.747418,-73.874312,4039083.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""84 49 ELMHURST AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",60,2830000.0,21.0,69654,0.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""85 05 ELMHURST AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01518-0050,877640,0.5,467.0
40.771994,-73.829581,4443313.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 60 45 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",284,9090000.0,20.0,184694,1.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 49 COLDEN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05137-0012,2170154,1.25,88901.0
40.731374,-73.742085,4461343.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,380000.0,23.0,140000,3.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""34 06 JORDAN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06077-0007,1645000,3.45,1301.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 71 DENMAN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",26,778000.0,,15600,0.8,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""80 30"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01526-0010,179400,0.7,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 29 41 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",49,1700000.0,,65280,0.15,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 19 41 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00184-0014,1038604,0.15,
40.721286,-73.821254,4447784.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,2240000.0,24.0,44135,3.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,507552,3.1,77903.0
40.707307,-73.829908,4079580.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 46 118 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",180,3360000.0,29.0,156510,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 31 116 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03321-0061,2134796,0.3,136.0
40.760065,-73.781974,4137108.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""199 04 HILLSIDE AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,1610000.0,19.0,27500,3.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""62 05 WOODHAVEN BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03106-0020,753500,5.2,1463.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 07 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,2770000.0,,111770,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 10 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01475-0001,1229470,0.4,
40.731844,-73.853317,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""99 12 65 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",113,2110000.0,29.0,108000,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""97 25 64 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02090-0047,1296000,0.4,721.0
40.762919,-73.794913,4450003.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 23 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,354000.0,19.0,13650,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 40 169 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0019,120120,0.2,1175.0
40.784121,-73.776569,4454658.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""16 70 BELL BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",121,10300000.0,19.0,328560,0.25,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""23 50 WATERS EDGE DRIVE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05958-0030,4787119,0.35,99703.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 41 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",286,8280000.0,,222030,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 01 67 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03155-0027,3108420,0.6,
40.759022,-73.820044,4121265.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""99 19 66 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",302,13000000.0,20.0,106117,2.8,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""64 33 98 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02102-0001,1096189,2.85,861.0
40.724918,-73.852264,4075226.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 01 67 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",1327,15500000.0,29.0,117480,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""104 20 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03175-0001,1809192,0.15,71305.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""38 15 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",42,2290000.0,,40692,2.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 04 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05013-0031,467958,2.4,
40.737133,-73.756263,4164036.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 25 ROOSEVELT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",37,5930000.0,23.0,43140,3.9,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 15 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05015-0006,560820,3.95,129104.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,,103226,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,1445164,0.15,
40.719769,-73.818188,4440143.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,380000.0,24.0,110298,3.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""34 06 JORDAN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06077-0007,1323576,3.45,77904.0
40.726108,-73.858463,4072618.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""63 50 WETHEROLE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",62,3540000.0,29.0,74400,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""64 21 BOOTH STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03083-0085,967200,0.25,69701.0
40.715809,-73.835323,4079917.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 09 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,2950000.0,29.0,49000,0.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,774200,1.15,76902.0
40.725195,-73.854922,4075087.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""64 21 BOOTH STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",72,2640000.0,29.0,81972,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""63 50 WETHEROLE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03094-0034,1065636,0.6,71306.0
40.721379,-73.856096,4074894.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""64 21 BOOTH STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",72,2640000.0,29.0,92400,0.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""63 50 WETHEROLE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03094-0034,1201200,0.65,709.0
40.738066,-73.808482,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""141 50 85 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",186,5790000.0,24.0,394644,1.85,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""150 05 UNION TURNPIKE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06712-0001,5525016,1.1,122701.0
40.763518,-73.790919,4119987.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""143 28 SMART STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,497000.0,19.0,19792,1.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 09 191 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05306-0018,267192,0.0,1139.0
40.755598,-73.732004,4461477.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",54,380000.0,23.0,115226,3.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06258-0016,1440325,2.7,152901.0
40.731325,-73.848757,4051723.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""99 12 65 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",113,2110000.0,29.0,90816,0.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""97 25 64 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02090-0047,1112496,0.65,743.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""148 25 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",59,2460000.0,,108000,5.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 06 34 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01455-0055,963360,0.95,
40.720027,-73.813198,4145164.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""45 15 COLDEN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",256,5480000.0,24.0,80200,2.15,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 60 45 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05146-0036,922300,2.15,77904.0
40.761891,-73.789703,4447580.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""80 08 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",104,4410000.0,19.0,71570,5.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""40 33 69 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01301-0010,1073550,5.8,1139.0
40.721342,-73.842265,4052351.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""75 05 113 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",67,3530000.0,29.0,49363,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""110 33 72 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02235-0047,691082,0.15,739.0
40.787104,-73.809919,4107200.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""147 25 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,2480000.0,19.0,73690,1.95,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""133 21 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05042-0066,921125,2.45,987.0
40.578036,-73.848388,4304750.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""120 10 ROCKAWAY BEACH"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",12,648000.0,32.0,48259,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""124 16 ROCKAWAY BEACH"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-16220-0037,586829,0.2,93401.0
40.684426,-73.785387,4457746.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""116 30"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",3724,10200000.0,28.0,227376,0.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""14 56 BEACH CHANNEL DRIVE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-15501-0002,2874033,5.5,278.0
40.76436,-73.823358,4113396.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""132 70 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",58,2650000.0,20.0,37650,0.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 32 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05003-0023,417915,0.15,865.0
40.791613,-73.799964,4104161.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""38 15 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",42,2290000.0,19.0,40692,2.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 04 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05013-0031,467958,2.4,991.0
40.713309,-73.816828,4207908.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""85 02 MANTON STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",57,3550000.0,24.0,174240,0.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""120 07 85 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09236-0033,1899216,1.0,22002.0
40.705089,-73.834137,4079274.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""118 80 METROPOLITAN AVENU"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",84,2440000.0,29.0,105000,0.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 46 118 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03321-0037,1333500,0.1,134.0
40.667376,-73.844104,4434899.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""156 01 NORTH CONDUIT AVEN"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",40,2020000.0,32.0,98500,3.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""116 27 169 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-12351-0011,1164270,3.75,6201.0
40.725636,-73.865215,4073484.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""63 50 WETHEROLE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",62,3540000.0,29.0,52543,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""64 21 BOOTH STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03083-0085,683059,0.3,69702.0
40.723083,-73.762858,4434612.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 32 195 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",45,2730000.0,23.0,277524,0.75,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 61 193 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-10821-0001,3441297,0.75,478.0
40.752712,-73.827009,4115881.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 02 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",128,5570000.0,20.0,54805,2.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""132 57 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05040-0027,633000,0.3,79702.0
40.721347,-73.838498,4052581.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""75 05 113 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",67,3530000.0,29.0,72733,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""110 33 72 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02235-0047,1054628,0.05,75702.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,,141728,0.25,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,1984192,0.2,
40.748303,-73.719463,4460859.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 04 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,1260000.0,23.0,112736,5.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0047,1352832,4.25,155102.0
40.753616,-73.829516,4445336.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 67 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",137,8870000.0,20.0,175941,0.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 45 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05025-0064,2223894,0.7,79702.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""12 13 NEILSON STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",240,1640000.0,,53502,12.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 09 65 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02103-0001,604037,2.4,
