person_id,hh_id,lime_freq,no_bike_share_docks,num_tnc_trips,tnc_mode_taxi,gender,jump_freq,cms_zone,num_taxi_trips,harassment_defense,tnc_purpose,car_share_zipcar,num_days,bike_purpose_appointment,bike_num_days,work_cms_zone,work_park_amount_day,school_mode_bus,work_mode,school_egress,car_share_user,work_park_amount_month,no_bike_share_stations,bike_freq,work_park_location,harassment_mode,harassment_transit,harassment_time,tnc_mode_bus,work_mode_bus,no_bike_share_personal_bike,school_mode,tnc_use_via,num_trips,is_participant,work_mode_ferry,school_bike_park,disability_hearing,tnc_mode_scooter,race_asian,made_trips,no_bike_nyc_paving,packages,school_scooter_park,missing_school_location,car_share_car2go,num_walk_trips,harassment_private_car,school_park_amount_day,num_bike_trips,bike_share_none,race_white,car_share_none,work_mode_bike,disability_walking,disability_none,bike_purpose_transit,car_share_other,work_vehicle_pass_period
1995354602,19953546,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1949712801,19497128,995,-9998,0.0,995,999,995,Inner Brooklyn,0.0,995,995,0,7.0,0,0,,,995,105,995,0,,-9998,2,995,995,995,995,995,995,-9998,995,0,13.0,1,995,995,999,995,999,1.0,995,1,995,0,0,6.0,995,,0.0,0,999,1,995,999,999,0,0,995
1901224301,19012243,995,0,0.0,995,1,995,Northern Bronx,0.0,995,995,0,7.0,995,995,,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,2.0,1,995,995,0,995,0,1.0,0,3,995,0,0,1.0,995,,0.0,1,1,1,995,0,1,995,0,995
1991595301,19915953,995,0,0.0,995,2,995,Outer Brooklyn,0.0,995,995,0,7.0,0,995,,15.0,995,100,995,0,,1,4,4,995,995,995,995,995,0,995,0,0.0,1,995,995,0,995,0,0.0,995,1,995,0,0,0.0,995,,0.0,1,0,1,995,0,1,0,0,1
1997970803,19979708,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1915634602,19156346,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19570605903,195706059,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19081143701,190811437,995,0,0.0,995,1,995,Northern Manhattan,0.0,-9998,1,0,7.0,995,995,,,995,995,995,0,,0,5,995,-9998,-9998,-9998,995,995,0,1,0,4.0,1,995,995,0,995,0,1.0,0,-9998,995,1,0,2.0,-9998,,0.0,1,0,1,995,0,1,995,0,995
1907712303,19077123,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1974219404,19742194,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,23,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1905156301,19051563,995,0,0.0,995,2,995,Middle Queens,0.0,995,1,0,7.0,995,0,,,995,105,995,0,,0,5,995,995,995,995,995,995,0,105,1,62.0,1,995,995,0,995,1,1.0,0,2,995,1,0,8.0,995,,0.0,1,0,1,995,0,1,995,0,995
1908412903,19084129,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1964599401,19645994,995,-9998,0.0,995,2,995,Northern Manhattan,0.0,-9998,995,0,7.0,-9998,995,Upper Manhattan,,995,102,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,23,-9998,995,0,9.0,1,995,995,0,995,999,1.0,995,-9998,995,0,0,1.0,-9998,,0.0,-9998,999,1,995,1,0,-9998,0,995
1989622102,19896221,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1995961004,19959610,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1966264601,19662646,995,-9998,0.0,36,1,995,Outer Brooklyn,0.0,-9998,1,0,7.0,-9998,995,Manhattan Core,,995,105,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,995,0,31.0,1,995,995,0,995,1,1.0,995,-9998,995,0,0,7.0,-9998,,0.0,-9998,0,1,995,0,1,-9998,0,995
19350117102,193501171,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1941967101,19419671,995,0,0.0,36,2,995,Inner Brooklyn,0.0,0,7,0,7.0,995,995,Manhattan Core,,995,105,995,0,,0,5,995,0,0,0,995,995,0,995,1,33.0,1,995,995,0,995,0,1.0,0,1,995,0,0,30.0,0,,0.0,1,1,1,995,0,1,995,0,995
1987481702,19874817,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1911205204,19112052,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1941946802,19419468,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1979350502,19793505,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1975923001,19759230,995,0,0.0,995,1,995,Northern Bronx,0.0,995,5,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,100,0,16.0,1,995,995,0,995,0,1.0,0,2,995,1,0,0.0,995,,0.0,1,0,1,995,0,1,995,0,995
1969650201,19696502,995,0,0.0,995,1,995,Manhattan Core,0.0,995,4,0,7.0,995,995,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,0,28.0,1,995,995,0,995,0,1.0,0,1,995,0,0,25.0,995,,0.0,1,1,1,995,0,1,995,0,995
1912549401,19125494,995,0,0.0,36,1,995,Manhattan Core,0.0,995,50,0,7.0,995,995,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,1,0.0,1,995,995,0,995,1,0.0,0,3,995,0,0,0.0,995,,0.0,1,0,1,995,0,1,995,0,995
1927451901,19274519,995,0,0.0,36,1,995,Inner Queens,0.0,995,50,1,7.0,995,995,Middle Queens,,995,105,995,1,,0,5,995,995,995,995,995,995,0,995,0,40.0,1,995,995,0,995,0,1.0,0,2,995,0,0,9.0,995,,0.0,1,1,0,995,0,1,995,0,995
1964486111,19644861,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1930714401,19307144,995,0,0.0,36,4,995,Northern Manhattan,0.0,0,99,0,7.0,995,995,Inner Brooklyn,,995,105,995,0,,0,6,995,0,0,0,995,995,0,995,0,57.0,1,995,995,999,995,999,1.0,995,1,995,0,0,19.0,0,,0.0,1,999,1,995,999,999,995,0,995
1957773003,19577730,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1983540803,19835408,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,24,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1997970802,19979708,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
