property_id,property_name,address_1,difference_from_national_2,strip_mall_gross_floor_area,estimated_data_flag_1,difference_from_national_1,hospital_general_medical_8,alert_meter_has_overlaps,office_gross_floor_area_ft,estimated_values,data_center_pdu_output_meter,electricity_use_grid_purchase,office_number_of_workers,medical_office_mri_machine,municipally_supplied_potable,primary_property_type_self,data_quality_checker_date,hospital_general_medical_15,financial_office_number_of,electricity_use_grid_purchase_1,estimated_data_flag_fuel_1,fuel_oil_5_6_use_kbtu,hospital_general_medical_14,metered_areas_energy,energy_cost,performing_arts_gross_floor,convention_center_gross_floor,costar_property_id,fitness_center_health_club,direct_ghg_emissions_metric,hotel_worker_density_number,energy_star_certification_3,college_university_gross,multifamily_housing_number_6,weather_normalized_site_energy,medical_office_number_of_1,data_center_it_equipment,natural_gas_cost,data_quality_checker_run,multifamily_housing_total_1,restaurant_gross_floor_area,multifamily_housing_total,other_number_of_workers_on,weather_normalized_site_1,energy_star_certification_1,medical_office_number_of,hospital_general_medical_2,nyc_building_identification,k_12_school_gross_floor_area,release_date,ambulatory_surgical_center,office_percent_that_can_be,energy_star_certification_2,community_board,fuel_oil_4_use_kbtu,office_worker_density_number,national_median_energy_cost,retail_store_open_or_closed,national_median_site_eui,electricity_use_generated_2,estimated_savings_from_energy,default_values,district_steam_use_kbtu,hospital_general_medical_11,bank_branch_number_of,difference_from_national,county,multifamily_housing_number,data_center_ups_system
2591905,Broad Financial Center,33 Whitehall Street,Not Available,Not Available,Not Available,32.3,Not Available,Ok,377720,No,Not Available,38580795.3,749.22,Not Available,Not Available,Office,Not Available,Not Available,Not Available,38580780.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,45435601.9,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1000023,Not Available,2015-05-01T00:37:25.000,Not Available,100,Not Available,101.0,Not Available,1.98355,Not Available,Not Available,85.4,Not Available,0,Yes,7217705.8,Not Available,Not Available,32.3,Not Available,Not Available,Not Available
2609630,1840 Concourse Associates,1840 Grand Concourse,Not Available,Not Available,Not Available,54.1,Not Available,Ok,Not Available,No,Not Available,1143245.2,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1143245.2,Not Available,6628650.1,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,520.8,Not Available,No,Not Available,0,7835094.8,Not Available,Not Available,Not Available,No,1.2,Not Available,69.6,Not Available,0.1,Not Available,Not Available,Not Available,2007542,Not Available,2015-05-18T14:13:02.000,Not Available,Not Available,Not Available,205.0,Not Available,Not Available,Not Available,Not Available,91.4,Not Available,0,Yes,Not Available,Not Available,Not Available,54.1,Bronx,81.2,Not Available
2382145,MSKCC Main Campus - Super Block,1275 York Ave,Not Available,Not Available,Not Available,409.2,Not Available,Ok,178836,No,Not Available,180681182.6,411.32,Not Available,Not Available,Other - Specialty Hospital,Not Available,Not Available,Not Available,180681197.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,429769661,103.5,Not Available,Not Available,No,Not Available,32526,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1087284;1045572,Not Available,2015-04-29T08:30:17.000,Not Available,100,Not Available,108.0,Not Available,2.3,Not Available,Not Available,61,Not Available,0,Yes,248680205.1,Not Available,Not Available,409.2,New York,Not Available,N
2543889,GC - NRDC - New York,40 WEST 20th STREET,Not Available,Not Available,Not Available,22.9,Not Available,Ok,87600,No,Not Available,6078478,381,Not Available,Not Available,Office,2015-04-10,Not Available,Not Available,6078478,Not Available,Not Available,Not Available,Whole Building,331359,Not Available,Not Available,Not Available,Not Available,272.3,Not Available,No,Not Available,Not Available,10051083.7,Not Available,Not Available,30467.45,Yes,Not Available,Not Available,Not Available,Not Available,0.2,03/21/2011,Not Available,Not Available,1076145,Not Available,2015-04-10T10:01:03.000,Not Available,100,08/31/2011,105.0,Not Available,4.34932,269609.19,Not Available,65.7,Not Available,0,No,Not Available,Not Available,Not Available,22.9,Not Available,Not Available,Not Available
2639015,100 Park Terrace West Owners Corp,100 Park Terrace West,Not Available,Not Available,Not Available,-5.9,Not Available,Ok,Not Available,No,Not Available,801706.4,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,801706.4,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,329.3,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,0,No,1.2,Not Available,74.53,Not Available,0,Not Available,Not Available,Not Available,1065021,Not Available,2015-05-01T18:59:05.000,Not Available,Not Available,Not Available,112.0,4234876,Not Available,Not Available,Not Available,89.5,Not Available,0,Yes,Not Available,Not Available,Not Available,-5.9,New York,86.95,Not Available
2563004,ROSENBERG: 1266-68 Grand Concourse Realty. L.L.C.,1919 Williamsbridge Road,Not Available,Not Available,Not Available,6.3,Not Available,Ok,Not Available,No,Not Available,1057576.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1057576.7,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,308.4,Not Available,No,Not Available,44,5016019.1,Not Available,Not Available,Not Available,No,0.83122,Not Available,44,Not Available,0,Not Available,Not Available,Not Available,2002774,Not Available,2015-04-30T20:46:12.000,Not Available,Not Available,Not Available,211.0,3967549.6,Not Available,Not Available,Not Available,88.6,Not Available,0,No,Not Available,Not Available,Not Available,6.3,Bronx,147,Not Available
2386552,1230 Park Avenue,1230 Park Avenue,Not Available,Not Available,Not Available,-15,Not Available,Ok,Not Available,No,Not Available,2129912.3,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2129912.3,Not Available,0,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,432.6,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,No,0.55407,Not Available,70,Not Available,0.6,Not Available,Not Available,Not Available,1047432,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,108.0,Not Available,Not Available,Not Available,Not Available,95,Not Available,0,No,Not Available,Not Available,Not Available,-15,Not Available,187,Not Available
2562986,317 EAST 34TH STREET LLC,317 EAST 34TH STREET,Not Available,Not Available,Not Available,-40.9,Not Available,Ok,Not Available,No,Not Available,8931529.6,Not Available,Not Available,Not Available,Medical Office,Not Available,Not Available,Not Available,8931531,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,354,Not Available,No,Not Available,Not Available,Not Available,600,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,0.1,Not Available,Not Available,Not Available,1021900,Not Available,2015-04-27T21:08:39.000,Not Available,Not Available,Not Available,106.0,Not Available,Not Available,Not Available,Not Available,201,Not Available,0,No,Not Available,Not Available,Not Available,-40.9,Not Available,Not Available,Not Available
2609674,44-45 Realty Associates LP,449 W. 44th Street,Not Available,Not Available,Not Available,17.5,Not Available,Ok,Not Available,No,Not Available,1211420.4,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1211420.4,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,319.9,Not Available,No,Not Available,0,5493674.5,Not Available,Not Available,Not Available,No,1.2,Not Available,69.6,Not Available,0,Not Available,Not Available,Not Available,1026426,Not Available,2015-05-18T14:13:02.000,Not Available,Not Available,Not Available,104.0,4107417.8,Not Available,Not Available,Not Available,81,Not Available,0,Yes,Not Available,Not Available,Not Available,17.5,Manhattan,81.2,Not Available
2597675,CBS-518,518 W57th St,Not Available,Not Available,Not Available,175.1,Not Available,Ok,61689,No,Not Available,14475609.9,200,Not Available,Not Available,Office,Not Available,Not Available,Not Available,14475611.3,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,19807803.6,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1027069,Not Available,2015-05-01T23:57:19.000,Not Available,100,Not Available,104.0,Not Available,3.24207,Not Available,Not Available,104,Not Available,0,No,5469875.5,Not Available,Not Available,175.1,New York,Not Available,Not Available
2383947,58 West 58th Street,58 West 58th Street,Not Available,Not Available,Not Available,74.9,Not Available,Ok,Not Available,No,Not Available,6632740,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,6632740.3,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,10.1,Not Available,No,Not Available,0,29646898.6,Not Available,Not Available,Not Available,No,0.81527,Not Available,167,Not Available,0,Not Available,Not Available,Not Available,1035078,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,105.0,Not Available,Not Available,Not Available,Not Available,85.2,Not Available,0,No,23684843.9,Not Available,Not Available,74.9,Not Available,334,Not Available
2608039,1 Arden Street,1 Arden Street,Not Available,Not Available,Not Available,6,Not Available,Ok,Not Available,No,Not Available,1329287.8,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1329287.9,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,263.8,Not Available,No,Not Available,88,6295088.2,Not Available,Not Available,Not Available,No,1.3831,Not Available,88,Not Available,0.7,Not Available,Not Available,Not Available,1064180,Not Available,2015-05-18T14:13:02.000,Not Available,Not Available,Not Available,112.0,Not Available,Not Available,Not Available,0.21739,85.8,Not Available,0,Yes,Not Available,Not Available,Not Available,6,Not Available,132,Not Available
2546297,"Pelican: RSD 920, LLC",920 Riverside Drive,Not Available,Not Available,Not Available,-25.6,Not Available,Ok,Not Available,No,Not Available,999565.9,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,999565.9,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,310.3,Not Available,Yes,Not Available,71,6506419.4,Not Available,Not Available,0,No,0.84572,Not Available,71,Not Available,0.7,Not Available,Not Available,Not Available,1063343,Not Available,2015-04-30T20:49:24.000,Not Available,Not Available,Not Available,112.0,Not Available,Not Available,0,Not Available,109.5,Not Available,0,No,Not Available,Not Available,Not Available,-25.6,New York,166,Not Available
2497918,"Plaza 52, LLC",150 East 52nd Street,Not Available,Not Available,Not Available,10.3,Not Available,Ok,291507,Yes,Not Available,23150229.6,608,Not Available,Not Available,Office,Not Available,Not Available,Not Available,23150228.9,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,33.8,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,6329,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1036463,Not Available,2015-05-01T11:05:43.000,Not Available,89.48,Not Available,106.0,Not Available,2.08571,Not Available,Not Available,92.8,Not Available,0,No,6699391,Not Available,Not Available,10.3,Not Available,Not Available,Not Available
2639187,18 West 18th Street,18 West 18th Street,Not Available,Not Available,Not Available,-14,Not Available,Ok,92058,No,Not Available,7604295.5,293,Not Available,Not Available,Office,2015-04-29,Not Available,Not Available,7604297.1,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,485.7,Not Available,No,Not Available,Not Available,13289488.2,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1015426,52342,2015-05-01T11:51:38.000,Not Available,90.64,Not Available,105.0,6267115.5,3.18278,Not Available,0,91.3,Not Available,0,No,Not Available,Not Available,Not Available,-14,Not Available,Not Available,Not Available
2611600,MMS408 - West 43rd street,543-551 West 43rd street,Not Available,Not Available,Not Available,72.8,Not Available,Ok,Not Available,No,Not Available,2835610.8,Not Available,Not Available,132.31,Self-Storage Facility,2015-04-28,Not Available,Not Available,2835610.8,Not Available,Not Available,Not Available,Whole Building,189872.63,Not Available,Not Available,Not Available,Not Available,176.3,Not Available,No,Not Available,Not Available,5707863.3,Not Available,Not Available,40406.06,Yes,Not Available,Not Available,Not Available,Not Available,0.2,Not Available,Not Available,Not Available,1026923,Not Available,2015-04-29T10:09:48.000,Not Available,Not Available,Not Available,104.0,Not Available,Not Available,109868.3,Not Available,23.6,Not Available,0,No,Not Available,Not Available,Not Available,72.8,Not Available,Not Available,Not Available
1426421,The State - Whitehall Company,24 State Street,Not Available,Not Available,Not Available,4,Not Available,Ok,859807,No,Not Available,51996467.5,2184,Not Available,Not Available,Office,2015-04-28,Not Available,Not Available,51996457.5,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,114822663.1,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1000021,Not Available,2015-04-30T12:33:54.000,Not Available,100,Not Available,101.0,Not Available,2.5401,Not Available,Not Available,131,Not Available,0,No,65141075.5,Not Available,Not Available,4,Manhattan,Not Available,Not Available
2560258,Mount Sinai - Beth Israel,321 East 16th St,Not Available,Not Available,Not Available,-4.7,1,Ok,Not Available,No,Not Available,90182713,Not Available,Not Available,Not Available,Hospital (General Medical & Surgical),Not Available,100% Yes,Not Available,90182708.5,Not Available,Not Available,0.96338,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,2743.9,Not Available,No,Not Available,Not Available,213378740.4,Not Available,Not Available,115155.15,No,Not Available,Not Available,Not Available,Not Available,0.6,Not Available,Not Available,927982,1081661;1020418;1020428,Not Available,2015-04-28T10:32:35.000,Not Available,Not Available,Not Available,106.0,Not Available,Not Available,Not Available,Not Available,247.7,Not Available,0,Yes,77438389.4,Non Profit,Not Available,-4.7,Manhattan,Not Available,Not Available
