trip_id,uniqueid,qsunset,qgender,qday1triptravelcode25,qday1triptravelcode10,qday1triptravelcode16,qborough_end,qdisability7,qday1triptravelcode09,qdisability9,qday1tripstartnoon,qwelfare1,qtemphigh,qday1triptravelcode18,qday1triptransitto1,qdisability5,qday1triptravelcode15,qshare4,qshare6,qday1triptravelcode07,qage,job,qday1triptransitto4,qday1triptransitfrom5,qsustainablemode,qday1triptravelcode05,qntacode_start,qday1triptransitto2,qday1triptravelcode08,qday1tripendcode,qday1triptransitfrom3,qday1triptravelcode06,qday1trippark,qday,qshare2,qshare1,qday1triptravelcode24,qdisability3,qday1triplength_flt,qday1tripend,qdisability2,qday1triptransitto6,surveyzone_end,surveyzone_start,qday1triptravelcode26,qsmartphone
1103262,103262,20.25,Female,No,No,No,Staten Island,Yes,No,No,,Yes,71.0,No,Yes,No,No,No,Yes,No,43,Online,No,No,Yes,No,SI24,No,No,Friend or family member's home,No,No,,Wednesday,No,No,No,No,45,Friend or family member's home,No,No,Staten Island,Staten Island,No,Yes
1100618,100618,20.07,Female,No,No,No,Queens,Yes,No,No,,No,64.0,No,,No,No,No,Yes,No,39,Online,,,No,No,QN08,,No,Child's daycare facility or school,,No,Other,Tuesday,No,No,No,No,30,Child's daycare facility or school,No,,Outer Queens,Outer Queens,No,Yes
1102707,102707,20.22,Male,No,No,No,Manhattan,Yes,No,No,,No,66.0,No,,No,No,No,Yes,No,27,Online,,,No,No,BK99,,No,Home,,No,In a single family home garage or driveway,Saturday,No,No,No,No,80,Home,No,,Northern Manhattan,NOT CODED,No,Yes
1105217,105217,,Male,No,No,No,Brooklyn,No,No,No,,Yes,,No,Yes,No,No,No,No,No,40,Online,No,No,Yes,No,BK61,No,No,Work,No,No,,Saturday,No,No,No,Yes,60,Work,No,No,Inner Brooklyn,Inner Brooklyn,No,Yes
1100691,100691,20.08,Female,No,No,No,Queens,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,56,Online,,,No,No,QN38,,No,Doctor's office or hospital,,No,On the street,Tuesday,No,No,No,No,20,Doctor's office or hospital,No,,Outer Queens,Outer Queens,No,Yes
52200787,50200787,20.1,Male,No,No,No,Manhattan,Yes,No,No,,No,56.0,No,,No,No,No,No,No,49,Phone,,,Yes,No,,,No,Work,,No,,Friday,No,Yes,No,No,15,Work,No,,Northern Manhattan,Northern Manhattan,No,Yes
1104735,104735,,Female,No,No,No,Brooklyn,No,No,No,,No,,No,,No,No,No,Yes,No,68,Online,,,No,No,QN61,,No,Doctor's office or hospital,,No,On the street,Thursday,No,No,No,No,20,Doctor's office or hospital,No,,Inner Brooklyn,Middle Queens,No,No
1100012,100012,19.55,Female,No,No,No,Manhattan,Yes,No,No,,No,84.0,No,Yes,No,No,No,Yes,No,66,Online,No,No,Yes,No,QN17,No,No,Work,No,No,,Thursday,No,No,No,No,60,Work,No,No,Manhattan Core,Middle Queens,No,Yes
1102092,102092,20.18,Female,No,No,No,Manhattan,Yes,No,No,Home,No,69.0,No,Yes,No,No,No,Yes,No,28,Online,No,No,Yes,No,MN03,No,No,Work,No,No,,Saturday,No,No,No,No,55,Work,No,No,Manhattan Core,Northern Manhattan,No,Yes
1104849,104849,,Female,No,No,No,Manhattan,Yes,No,No,,No,,No,,No,No,No,Yes,No,46,Online,,,No,No,QN49,,No,Work,,No,On the street,Thursday,No,No,No,No,60,Work,No,,Northern Manhattan,Outer Queens,No,Yes
1102917,102917,20.23,Male,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,,No,No,No,No,No,32,Online,,,No,No,MN04,,No,"Grocery store or market (including deli, bodega, etc.)",,No,On the street,Sunday,No,Yes,No,No,45,"Grocery store or market (including deli, bodega, etc.)",No,,Manhattan Core,Northern Manhattan,No,Yes
1105181,105181,,Female,No,No,No,The Bronx,No,No,No,,No,,No,Yes,No,No,No,Yes,No,18,Online,No,No,Yes,No,BX62,No,No,Home,No,No,,Saturday,No,No,No,No,10,Home,Yes,No,Northern Bronx,Northern Bronx,No,Yes
1100191,100191,19.58,Female,No,No,No,Manhattan,Yes,No,No,,No,77.0,No,Yes,No,No,No,Yes,No,38,Online,No,No,Yes,No,QN22,No,No,Friend or family member's home,No,No,,Sunday,No,No,No,No,60,Friend or family member's home,No,No,Manhattan Core,Middle Queens,No,Yes
3104528,104528,,Male,No,No,No,Queens,Yes,No,No,,No,,No,,No,No,No,Yes,No,43,Online,,,Yes,No,QN17,,No,Restaurant or bar,,No,,Wednesday,No,No,No,No,20,Restaurant or bar,No,,Middle Queens,Middle Queens,No,Yes
1103484,103484,20.26,Female,No,No,No,Manhattan,Yes,No,No,,No,83.0,No,Yes,No,No,No,No,No,35,Online,No,No,Yes,No,MN15,No,No,Work,Yes,No,,Friday,Yes,No,No,No,50,Work,No,No,Northern Manhattan,Manhattan Core,No,Yes
3104329,104329,,Female,No,No,No,The Bronx,Yes,No,No,Work,No,,No,,No,No,No,Yes,No,47,Online,,,Yes,No,BX52,,No,Home,,No,,Tuesday,No,No,No,No,10,Home,No,,Northern Bronx,Northern Bronx,No,Yes
1103166,103166,20.24,Female,No,No,No,Queens,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,31,Online,,,Yes,No,QN70,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Tuesday,No,No,No,No,5,"Grocery store or market (including deli, bodega, etc.)",No,,Inner Queens,Inner Queens,No,Yes
1100743,100743,20.08,Male,No,No,No,Staten Island,Yes,No,No,,No,71.0,No,Yes,No,No,No,No,No,67,Online,No,No,Yes,No,SI36,No,No,"Grocery store or market (including deli, bodega, etc.)",No,No,,Wednesday,No,No,No,No,20,"Grocery store or market (including deli, bodega, etc.)",No,No,Staten Island,Staten Island,No,Yes
54200330,50200330,20.02,Male,No,No,No,Queens,Yes,No,No,,No,73.0,No,,No,No,No,Yes,No,62,Phone,,,Yes,No,,,No,Home,,No,,Thursday,No,No,No,No,15,Home,No,,Middle Queens,Middle Queens,No,No
11200280,10200280,19.58,Female,No,No,No,Staten Island,Yes,No,No,,No,77.0,No,,No,No,No,Yes,No,43,Phone,,,No,No,,,No,Other,,No,In a single family home garage or driveway,Sunday,No,No,No,No,10,Other,No,,,,No,Yes
1102770,102770,20.22,Female,No,No,No,Manhattan,Yes,No,No,,No,66.0,No,,No,No,No,Yes,No,59,Online,,,Yes,No,MN01,,No,Park/Recreational area/Gym,,No,,Saturday,No,No,No,No,10,Park/Recreational area/Gym,No,,Northern Manhattan,Northern Manhattan,No,Yes
1100319,100319,20.01,Female,No,No,No,Manhattan,Yes,No,No,,No,66.0,No,Yes,No,No,No,Yes,No,56,Online,No,No,Yes,Yes,SI32,No,No,Work,No,No,,Wednesday,No,No,No,No,60,Work,No,No,Manhattan Core,Staten Island,No,Yes
1101269,101269,20.11,Male,No,No,No,Staten Island,Yes,No,No,Home,No,81.0,No,,No,No,No,No,No,35,Online,,,No,No,SI24,,No,"Grocery store or market (including deli, bodega, etc.)",,No,On the street,Saturday,Yes,No,No,No,90,"Grocery store or market (including deli, bodega, etc.)",No,,Staten Island,Staten Island,No,Yes
1100945,100945,20.1,Female,No,No,No,Brooklyn,Yes,No,No,Home,No,56.0,No,Yes,No,No,No,Yes,No,39,Online,No,No,Yes,No,QN31,No,Yes,Park/Recreational area/Gym,No,No,,Friday,No,No,No,No,60,Park/Recreational area/Gym,No,No,Inner Brooklyn,Inner Queens,No,Yes
1101904,101904,20.15,Male,No,No,No,The Bronx,Yes,No,No,,No,83.0,No,,No,No,No,Yes,No,27,Online,,,Yes,No,BX27,,No,Home,,No,,Wednesday,No,No,No,No,2,Home,No,,Southern Bronx,Southern Bronx,No,Yes
1102370,102370,20.2,Male,No,No,No,Queens,Yes,No,No,Home,No,68.0,No,,No,No,No,Yes,No,41,Online,,,Yes,No,QN26,,No,Other,,No,,Wednesday,No,No,No,No,15,Other,No,,Inner Queens,Inner Queens,No,Yes
1104737,104737,,Female,No,No,No,Manhattan,Yes,No,No,,No,,No,No,No,No,No,Yes,No,56,Online,No,No,Yes,Yes,SI14,No,No,Work,No,No,,Thursday,No,No,Yes,No,90,Work,No,No,Manhattan Core,Staten Island,No,Yes
1105419,105419,,Female,No,No,No,Staten Island,Yes,No,No,,No,,No,,No,No,No,Yes,No,40,Online,,,Yes,No,SI28,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Sunday,No,No,No,No,9,"Grocery store or market (including deli, bodega, etc.)",No,,Staten Island,Staten Island,No,Yes
1100181,100181,19.58,Female,No,No,No,Queens,No,No,No,,No,77.0,No,,No,No,No,Yes,No,49,Online,,,No,No,QN38,,No,Work,,No,On the street,Sunday,No,No,No,Yes,30,Work,No,,Outer Queens,Outer Queens,No,Yes
1102161,102161,20.18,Female,No,No,No,The Bronx,Yes,No,No,,No,69.0,No,,No,No,No,Yes,No,62,Online,,,No,No,MN04,,No,Other,,No,,Sunday,No,No,No,No,20,Other,No,,Southern Bronx,Northern Manhattan,No,Yes
13200820,10200820,20.09,Male,No,No,No,Brooklyn,Yes,No,No,,No,67.0,No,,No,No,No,Yes,No,18,Phone,,,Yes,No,,,No,Park/Recreational area/Gym,,No,,Thursday,No,No,No,No,30,Park/Recreational area/Gym,No,,Outer Brooklyn,Outer Brooklyn,No,Yes
1100621,100621,20.07,Female,No,No,No,Manhattan,Yes,No,No,Home,No,64.0,No,Yes,No,No,No,No,No,27,Online,No,No,Yes,No,BX41,No,No,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,No,,Tuesday,No,No,No,No,45,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,No,Northern Manhattan,Southern Bronx,No,Yes
1104294,104294,,Female,No,No,No,Queens,No,No,No,,No,,No,Yes,No,No,No,Yes,No,37,Online,No,No,Yes,No,MN99,No,No,Park/Recreational area/Gym,No,No,,Tuesday,No,No,No,No,60,Park/Recreational area/Gym,No,No,Middle Queens,NOT CODED,No,Yes
1102389,102389,20.2,Female,No,No,No,Queens,No,No,No,,No,68.0,No,,No,No,No,Yes,No,59,Online,,,No,No,QN22,,No,Work,,No,On the street,Wednesday,No,No,No,No,9,Work,No,,Middle Queens,Middle Queens,No,Yes
1100306,100306,20.01,Female,No,No,No,Brooklyn,Yes,No,No,Home,No,66.0,No,,No,No,No,Yes,No,27,Online,,,Yes,No,BK78,,No,Restaurant or bar,,No,,Wednesday,No,No,No,No,7,Restaurant or bar,No,,Inner Brooklyn,Inner Brooklyn,No,Yes
1100899,100899,20.1,Female,No,No,No,Queens,Yes,No,No,,No,56.0,No,,No,No,No,Yes,No,25,Online,,,Yes,No,QN01,,No,Home,,No,,Thursday,No,No,No,No,15,Home,No,,Middle Queens,Outer Queens,No,Yes
