cfmc_case_id,qsharetravelcode06,qtripplanning7,gfocusaa1_qfocusaa5_ma5,gcarreduce1_qcarreduce2_ma,gfocusaa1_qfocusaa1_ma4,qtemphigh_append,qsharetravelcode02,qtripplanning2,qusetravelcode15,qagegender,qusetravelcode25,qagecode_final2,qridehail8,qdisability3,qtimehome4,qschooltravelcode02,qziptravel8,qschooltravelcode18,qemployment,qsharepurpose08,qridehail7,qzipwork3,qschooltransitfrom7,gfocusaa1_qfocusaa1_ma8,qshare5,qpreridehailcode09,qbenefits10,gfocusaa1_qfocusaa5b_ma6,weekend_number_of_trips,qschooltransitfrom5,gfocusaa1_qfocusaa5b_ma3,gfreight1_qfreight4_ma,qbikestore1,qschooltransitfrom4,qpreridehailcode12,qschooltravelcode03,qsharetravelcode08,gfocusaa1_qfocusaa6_ma1,qtimehome5,agegenwt,qpreridehailcode20,qbiketype2,qbiketype5,qtemplow_append,qridehailpurpose02,qschooltravelcode22,gfocusaa1_qfocusaa4_ma7,qreachtravel4,qziptravel_other7,qusetravelcode18,gfocusaa1_qfocusaa2_ma2,qbikestore5,qridehailpurpose10,qbikestore9,qwpsurveyzone06,qshare3,qbenefits01,qbikestore_other7,qsharetravelcode03,qwpsurveyzone02,qpreridehailcode10,gfocusaa1_qfocusaa2_ma4,qborough2,qnocitibike5,gimprove1_qimprove5_ma,qshare4,qbenefits08,filt_number_of_trips,gcarincrease1_qcarincrease2_ma,qpreridehailcode21,gfocusaa1_qfocusaa5b_ma4,gcarreduce1_qcarreduce5_ma,qsharetravelcode07,gcarincrease1_qcarincrease6_ma,qschooltravelcode26,qsharepurpose04,qtimehome2,qdisability2,qridehailpurpose_other9,qschooltravelcode04,gfocusaa1_qfocusaa2_ma8,eduwt,qpreridehailcode23,starttime_est,qcarmiles,qbenefits_other11,qcarpark2,gfocusaa1_qfocusaa2_ma6,qpreridehailcode03,weekday_filt_trips,qchildrenschoolzip4,gfocusaa1_qfocusaa4_ma2,qlanguageoe,qborough3,gfocusaa1_qfocusaa1_ma3,qsharepurpose05,qtripplanning1,qtripplanning5,qrace_other6,qpreridehailcode06,qsharepurpose06,qusetravelcode10,qschooltravelcode23,qbikestore2,qusetravelcode04,qnumber_of_trips_taken,qsharetravelcode04,gfocusaa1_qfocusaa5_ma3,qridehail_freq,gfocusaa1_qfocusaa3_ma2,qprecipitation_append,qtimehome6,qridehailpurpose01,qnocitibike6,qsharetravelcode25,qridehailpurpose03,gfocusaa1_qfocusaa4_ma5,qridehailpurpose08,gfreight1_qfreight2_ma,qbiketype1,qbenefits06,gfocusaa1_qfocusaa2_ma3,qnocitibike7,qschooltravelcode09,qsafety6,qbenefits12,qnocitibike4,gfocusaa1_qfocusaa3_ma8,qschooltransitfrom3,qbikestore3,qziptravel6,qusetravelcode13,boroughwt,qtimework3,qage,qborough4,qwelfare2,qemployment_other10,gfocusaa1_qfocusaa1_ma1,qpreridehailcode24,qbikestore7,qschooltravelcode25,qziptravel3,gfocusaa1_qfocusaa6_ma3,qrent,qsharepurpose03,qschooltransitto_other5,qusetravelcode23,qtimehome1,qusetravelcode02,qsharetravelcode10,qagecode_final5,gcarincrease1_qcarincrease5_ma,gcarreduce1_qcarreduce6_ma,qpreridehailcode15,qzipcmb,gfocusaa1_qfocusaa5b_ma1
10000191, ,0,0, ,0,65, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,1,2, ,0,6, , , , , ,0, ,3, , , ,55, , ,1, , ,0,1, , , , ,0,0, , , , ,0,1,0,2,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-05-21T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,2.0, ,1, ,0,0.01, , ,0, , ,0, ,4, ,0,0,0, , ,0,1,0, , , ,0,1, ,55,0,0, ,0, , , , ,0,2.0, , ,0,430,0, ,1, , , ,10075,0
10001029, ,0,0, ,0,69, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,3, , , ,55, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,4,0, ,1, , ,0, , , , , , ,1, , ,0,1, ,2017-06-09T00:00:00.000, , , ,0, ,1, ,0,1,0,1, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,4, ,73,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10459,0
10002207, ,0,0, ,0,78, ,0,0,8,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,1, , ,0,4, , ,0, , ,0, ,4,0, , ,61,0, ,0, , ,0,0, ,0, , ,0,0, , , ,0,1,1,0,1,0,0, , ,0,0, , , , , , ,0, , ,0,1,0,2017-06-28T00:00:00.000, , , ,0,1, , ,0,1,0,0, ,1,0, ,0, ,0, , ,1,0.0, ,0,3,0,0.0, ,0,1, ,0,0,0,6, ,0,0,0, , ,0,0,0, , , ,0,1, ,20,0,1, ,1,0, , , ,0,1.0, , ,0,5 pm,1, ,0, , ,0,10029,0
10002022, ,0,0, ,0,79, ,0,0,8,0,0,0,0, , , , ,4, ,0, , ,0,0,0, ,0,0, ,1,4, , ,0, , ,0, ,4,0, , ,64,0, ,0, , ,0,1, ,0, , ,0, , , , ,0,1,0,1,3,0, , , ,0,1, , , , , , ,0, , ,0,1,0,2017-06-26T00:00:00.000, , , ,1,0, , ,1,2,0,0, ,0,1, ,0, ,0, , ,0,0.0, ,0,3,1,0.0, ,0,0, ,0,1,0,4, , ,1,0, , , ,0,0, , , ,0,4, ,20,0,0, ,0,0, , , ,0,1.0, , ,0, ,1, ,0, , ,0,10466,0
10002196, ,0,1, ,1,78, ,0,1,12,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,1, , ,0,3, , ,0, , ,0, ,6,0, , ,61,1, ,0, , ,1,0, ,0, ,0,0,0, , ,0,0,0,1,0,4,0,0,3, ,0,1, , , , , , ,0, , ,0,1,0,2017-06-28T00:00:00.000, , , ,0,0,3, ,0,1,0,0, ,0,1, ,0, ,0, , ,0,3.0, ,0,1,0,0.0, ,1,0, ,0,0,0,2, ,0,1,0, , ,0,1,0, , , ,0,1, ,64,0,0, ,0,0, , , ,0,2.0, , ,0,5pm,1, ,1, , ,1,10025,1
10001957, ,0,0, ,0,83, ,0,0,11,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,0, ,0,6,0, , , , ,0, ,5, ,0,0,68, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-25T00:00:00.000, , , ,0, , , ,0,2,1,0, ,0,1, , , ,0, ,1,0,0.0, ,0, ,0,0.0, , ,1, , ,0, ,6,1, ,0,0, , , ,0,0, ,0, ,0,3, ,47,0,0, ,0, ,0, , ,0,1.0, , ,0, ,1, ,0, , , ,11102,0
10001546, ,0,0, ,0,74, ,0,0,9,0,1,0,0, , , , ,1, ,0, , ,0,0,0,0,0,0, ,0,3,0, ,0, , ,1, ,4,0,0,0,66,0, ,1, , ,0,0,0,0,0, ,0,0, , , ,0,0,1,0,3,0,0, , ,0,0, , , , , , ,0, , ,0,2,0,2017-06-18T00:00:00.000, , , ,0,0, , ,0,1,0,0, ,1,0, ,0, ,0, ,1,0,0.0, ,0,3,0,1.39, ,0,0, ,0,0,0,4,1,0,1,0, , ,0,0,0, ,0, ,0,1, ,30,0,1, ,0,0,0, , ,0,1.0, , ,0,5pm,1, ,0, , ,0,10038,1
10001240,0,0,0, ,1,93,0,0,0,10,0,0,0,1, , ,0, ,4,0,0, , ,0,0, , ,0, , ,0,3, , , , ,0,0, ,5, , , ,76, , ,0, , ,0,0, , , , ,1, , ,0, , ,0,0,0,2,0, , , , ,0, ,0, , ,1, ,0, , ,1,1, ,2017-06-13T00:00:00.000,1, ,1,0, , , ,0,1,1,1,0,1,0, , ,0,0, , ,0,0.0,0,0, ,0,0.0, , ,0,0, ,0, ,6, , ,0,0, ,1, ,0,0, , ,0,0,3, ,40,0,0, ,0, , , ,1,1,2.0,0, ,0, ,0,0,0, , , ,11379,1
10001284, ,0,0, ,1,93, ,0,0,10,0,0,0,0, ,0, ,0,3, ,0, ,0,0,0, , ,0, ,1,0,5, ,0, ,1, ,0, ,5, , , ,76, ,0,0, , ,0,0, , , ,0,0, , , ,0, ,0,0,1,4,0, ,5, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-13T00:00:00.000,7, ,0,0, ,5, ,0,19,0,0, ,0,0, , , ,0,0, ,0,5.0, ,0, ,0,0.0, , ,0, , ,0, ,3, , ,0,0,0,2, ,0,0,0, , ,0,2, ,40,0,0, ,0, , ,1, ,0,2.0, , ,0, ,1, ,0, , , ,11205,0
10000656, ,0,0, ,0,73, ,0,0,11,0,0,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,0,4, ,0,4,0, , ,0, ,0, ,5, ,0,0,55, ,0,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,0,0,3,0,0,4, , ,0, , , ,0, , ,0, ,0,1,2, ,2017-06-04T00:00:00.000,1, ,1,0, , , ,1,1,1,0, ,1,0, , , ,0,0,0,0,4.0, ,0, ,0,0.01, , ,0, , ,0, ,4,1,0,0,0,0,2,0,1,0, ,0, ,0,3, ,45,0,0, ,0, ,0,0, ,0,1.0, , ,0,7pm,0, ,0, , , ,11422,0
10001258, ,0,1, ,1,93, ,0,0,8,0,0,0,0,4pm,0, ,0,2, ,0, , ,0,0, ,0,1, , ,1,6, , , ,0, ,1,4 pm,4, , , ,76, ,0,0, , ,0,1, , , ,0,0,0, , ,0, ,1,0,0,2,0,0,3,2, ,0, , ,1,0, , ,0, ,0,0,1, ,2017-06-13T00:00:00.000,3, ,0,1, ,3, ,1,1,0,0, ,0,1, , , ,0,0, ,0,3.0, ,1, ,1,0.0, , ,0, , ,0, ,6, ,0,1,0,0,2,0,0,0, , , ,0,2, ,23,0,0, ,0, , ,0, ,1,1.0, , ,0, ,0, ,0,3, , ,11230,1
10000654,0,0,0, ,0,73,0,0,0,10,1,0,0,0, , ,0, ,1,0,0, , ,0,0,0,0,1,2, ,1,3,0, ,0, ,0,0, ,5,0,0,0,55,1, ,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0,0,1,2,0,0,2, ,0,1, ,0, , ,0, ,0, , ,0,2,0,2017-06-04T00:00:00.000,3, ,0,0,0, , ,0,1,1,0,0,1,0, ,0,1,0, ,1,0,2.0,0,0,1,0,0.01, ,1,0,0,0,1,0,1,1,0,0,0, ,2,0,0,0, ,0,0,0,3, ,40,0,0, ,0,0,0, ,0,0,1.0,0, ,0,900,1,0,0, , ,1,11105,1
10000466, ,0,1, ,1,69, ,0,1,4,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,1, , ,1,3,0, ,0, , ,0, ,2,0,0,0,56,1, ,0, , ,0,1,0,0,0,0,0,0, , ,0,0,1,1,0,2,0,0,3, ,0,0, , , , , , ,0, , ,0,2,0,2017-05-24T00:00:00.000,3, ,0,0,0,3, ,1,1,0,1, ,1,0, ,0, ,0, ,0,0,3.0, ,1,3,1,0.0, ,1,0, ,0,1,0,3,1,0,0,0, ,1,0,0,0, ,1, ,0,1, ,54,0,0, ,1,0,0, , ,0,2.0, , ,0,5pm,1, ,0, , ,1,10024,1
10000146, ,0,0, ,1,91, ,0,1,12,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,1, , ,1,4, , ,0, , ,0, ,6,0, , ,66,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0,0,3,0, , , ,0,0, , , , , , ,0, , ,0,2,0,2017-05-20T00:00:00.000,2, ,0,0,1, , ,1,1,0,1, ,0,1, ,0, ,0, , ,0,0.0, ,1,2,0,0.0, ,0,0, ,1,0,0,3, , ,1,0, ,2, ,0,0, , , ,0,2, ,63,0,0, ,1,0, , , ,0,1.0, , ,0, ,1, ,1, , ,1,11210,1
10000383, ,0,0, ,0,61, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,1, ,3, , , ,53, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,2,0, ,2, , ,0, , , , , , ,0, , ,0,2, ,2017-05-23T00:00:00.000,3, ,1,0, ,2, ,0,1,1,0, ,1,0, , , ,0, , ,0,2.0, ,0, ,0,0.59, , ,0, , ,0, ,5, , ,0,0, ,2, ,0,0, , , ,0,3, ,81,0,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,11414,1
10001087, ,0,0, ,0,80, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,53, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-10T00:00:00.000,2, ,0,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,1, ,6, , ,0,0, ,2, ,0,0, , , ,0,1, ,70,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,10039,0
10001588, ,0,0, ,0,88, ,0,0,12,0,0,0,1, , , , ,8, ,0, , ,0,0,0, ,0,2, ,1,4, , ,1, , ,0, ,6,0, , ,70,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0,1,3,0, ,2, ,0,0, , , , , , ,1, , ,0,1,0,2017-06-19T00:00:00.000, , , ,0,0, , ,0,2,1,0, ,0,1, ,0, ,0, , ,0,2.0, ,1,4,1,1.35, ,0,0, ,0,0,0,3, , ,1,0, , , ,0,0, , , ,0,3, ,63,0,0, ,1,0, , , ,0,1.0, , ,0, ,1, ,1, , ,0,11372,0
10000806, ,0,0, ,1,70, ,0,0,10,0,0,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,0,2, ,0,5,0, , ,0, ,0, ,5, ,0,0,56, ,0,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,0,0,3,0,0,2, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-05T00:00:00.000,4, ,0,0, , , ,0,1,0,0, ,1,0, , , ,0,0,0,0,2.0, ,0, ,0,0.09, , ,0, , ,0, ,6,1,0,0,0,0,1,0,0,0, ,0, ,0,5, ,38,1,0, ,0, ,1,0, ,0,2.0, , ,0,6PM,0, ,0, , , ,10306,0
10000255, ,0,1, ,1,69, ,0,1,12,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,1,0, ,0,4, , ,0, , ,0, ,6,0, , ,52,0, ,0, , ,1,1, ,0, , ,0,0, , , ,0,1,1,1,3,0,0, , ,0,0, , , , , , ,0, , ,0,2,0,2017-05-22T00:00:00.000, , , ,1,1, , ,1,1,0,0, ,0,1, ,0, ,0, , ,1,0.0, ,0,1,1,0.0, ,1,0, ,0,1,0,5, ,0,1,0, , ,0,1,0, , , ,0,1, ,58,0,0, ,1,0, , , ,0,1.0, , ,0, ,1, ,1, , ,1,10023,1
10000268, ,0,0, ,0,69, ,0,0,14,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,1,2, ,0,6,0, , , , ,0, ,7, ,0,0,52, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,3,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-05-22T00:00:00.000, , , ,1, , , ,0,1,0,0, ,0,1, , , ,0, ,0,0,2.0, ,0, ,0,0.0, , ,0, , ,0, ,99,1, ,0,0, , , ,1,0, ,1, ,0,4, ,999,0,0, ,0, ,0, , ,0,1.0, , ,0, ,0, ,0, , , ,10463,0
10001791, ,0,1, ,1,83, ,0,0,11,0,0,0,0, , , , ,10, ,0, , ,0,0, , ,1, , ,1,1, , , , , ,1, ,5, , , ,76, , ,0, , ,0,1, , , , ,0, , , , , ,0,0,0,5,0, , , , ,1, , , , , , ,0, , ,0,1, ,2017-06-23T00:00:00.000, , , ,1, , , ,1,1,0,1, ,1,0, , , ,0, , ,0,0.0, ,1, ,0,0.04, , ,0, , ,1, ,3, , ,1,0, , , ,0,0, , , ,0,2, ,52,0,0, ,1, , , , ,1,2.0, , ,0, ,1, ,0, , , ,11219,1
10001066, ,0,0, ,0,80, ,0,0,9,0,1,0,0, , , , ,6, ,0, , ,0,0,0, ,0, , ,1,4, , ,0, , ,0, ,4,0, , ,53,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0,0,1,0, ,1, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-10T00:00:00.000, , , ,1,0,1, ,1,1,1,1, ,0,0, ,0, ,0, , ,0,1.0, ,0,3,0,0.0, ,0,0, ,0,0,0,4, , ,0,0, , , ,0,0, , , ,0,3, ,34,0,0, ,0,0, , , ,0,1.0, , ,0, ,1, ,0, , ,0,11368,0
10001019, ,0,0, ,0,69, ,0,0,10,0,0,0,1, , , , ,3, ,0, , ,0,0, , ,1, , ,0,6, , , , , ,0, ,5, , , ,55, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,5,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-09T00:00:00.000, , , ,0, , , ,1,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,1,1, , , ,0,0, , , ,0,2, ,36,0,0, ,0, , , , ,1,1.0, , ,0, ,0, ,0, , , ,11213,0
10001003, ,0,0, ,0,67, ,0,0,5,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,3, , , ,51, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,4,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-08T00:00:00.000, , , ,0, , , ,1,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,4, ,61,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,1, , , ,10456,1
10000425, ,0,0, ,0,69, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,0, , ,0,4,0, ,0, , ,0, ,6,0,0,0,56,0, ,0, , ,0,0,0,0,0, ,0, , , , ,0,0,1,0,1,0, ,2, ,0,0, , , , , , ,0, , ,0,2,0,2017-05-24T00:00:00.000,2, ,1,0,0,2, ,1,1,0,0, ,1,0, ,0, ,0, ,0,0,2.0, ,0,5,0,0.0, ,1,0, ,0,0,0,2,1, ,1,0, ,4, ,0,0, ,1, ,0,1, ,76,0,0, ,0,0,0, , ,0,2.0, , ,0, ,1, ,0, , ,1,10025,1
10001997, ,0,0, ,0,79, ,0,0,12,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,0, ,0,4, , , , , ,0, ,6, , , ,64, , ,0, , ,0,1, , , , ,0, , , , , ,0,0,0,4,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-26T00:00:00.000,7, ,0,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,4, , ,0,1, ,3, ,0,0, , , ,0,2, ,62,0,0, ,1, , , , ,0,1.0, , ,0, ,0, ,1, , , ,11228,0
10001321, ,0,0, ,0,94, ,0,0,1,0,0,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,1, , ,1,3,0, , ,0, ,0, ,1, ,0,0,77, ,0,0, , ,0,1,0, ,0, ,0,1, , , , ,1,0,0,2,0,0,2, , ,1, , , ,0, , ,0, ,0,0,1, ,2017-06-14T00:00:00.000,4, ,0,1, ,2, ,1,1,0,0, ,1,0, , , ,0,0,0,0,2.0, ,0, ,0,0.01, , ,0, , ,1, ,4,1,0,0,0,0,3,0,0,0, ,0, ,0,2, ,23,0,0, ,1, ,0,1, ,0,2.0, , ,0,5pm,1, ,0, , , ,11230,1
10000619, ,0,0, ,1,76, ,0,1,11,0,0,0,0,8:00pm, , , ,1, ,0, , ,0,0, ,0,1, , ,0,5, , , , , ,0,6:00pm,5, , , ,57, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,1,1,0,2,0,0,3, , ,0, , , , , , ,0, , ,0,2, ,2017-06-03T00:00:00.000, , , ,0, ,3, ,0,1,0,1, ,0,0, , , ,0, , ,1,3.0, ,0, ,0,0.01,6:00pm, ,0, , ,0, ,6, ,0,1,0, , ,0,1,0, , , ,0,1, ,52,0,0, ,1, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10024,0
10001125, ,0,0, ,0,85, ,0,0,5,0,0,0,1, , , , ,10, ,0, , ,0,0, , ,0,1, ,0,6, , , , , ,0, ,3, , , ,66, , ,0, , ,0,0, , , , ,0, , , , , ,1,0,0,5,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-11T00:00:00.000,2, ,0,0, , , ,0,12,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, ,2, ,0,0, , , ,0,4, ,62,0,0, ,1, , , , ,0,2.0, , ,0, ,1, ,1, , , ,10461,0
10002050, ,0,0, ,1,77, ,0,0,13,0,0,0,0, , , , ,5, ,0, , ,0,0, , ,1, , ,0,4, , , , , ,0, ,6, , , ,60, , ,0, , ,0,1, , , , ,0, , , , , ,0,0,0,1,0, ,4, , ,0, , , , , , ,0, , ,0,1, ,2017-06-27T00:00:00.000,7, ,1,0, ,4, ,0,1,0,0, ,1,0, , , ,0, , ,0,4.0, ,0, ,0,0.18, , ,0, , ,0, ,3, , ,1,0, ,6, ,0,0, , , ,0,2, ,65,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,11204,0
10000476, ,0,0, ,1,69, ,0,1,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4, , , , , ,0, ,3, , , ,56, , ,0, , ,0,0, , , , ,0,0, , , , ,0,0,0,3,0,0,3, , ,0, , , , , , ,0, , ,0,2, ,2017-05-24T00:00:00.000, , , ,0, ,3, ,1,1,0,0, ,0,1, , , ,0, , ,1,3.0, ,0, ,0,0.0, , ,0, , ,0, ,5, ,0,0,0, , ,0,1,0, , , ,0,2, ,55,0,0, ,0, , , , ,0,2.0, , ,0,6:00 pm,1, ,1, , , ,11205,1
10001566, ,0,0, ,0,74, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,1,0, ,0,99, , , , , ,0, ,6, , , ,66, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,4,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-18T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,1.39, , ,0, , ,0, ,4, , ,0,0, , , ,0,0, , , ,0,1, ,75,0,0, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10037,0
10000674, ,0,0, ,0,73, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,0,1, ,0,4, , ,0, , ,0, ,6,0, , ,55,0, ,0, , ,1,0, ,0, , ,0, , , , ,0,0,0,0,2,0, ,1, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-04T00:00:00.000, , , ,0,0, , ,1,1,1,0, ,0,0, ,0, ,0, , ,0,1.0, ,0,3,0,0.01, ,0,0, ,0,1,0,4, , ,0,1, , , ,0,0, , , ,0,3, ,65,0,0, ,0,0, , , ,0,1.0, , ,0, ,0, ,0, , ,0,11691,0
10000506, ,0,1, ,1,69, ,0,0,13,0,0,0,0, , , , ,3, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,56, , ,0, , ,0,1, , , , ,0, , , , , ,1,0,1,2,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-05-24T00:00:00.000, , , ,0, ,2, ,1,1,0,0, ,0,1, , , ,0, , ,1,2.0, ,1, ,1,0.0, , ,0, , ,1, ,6, , ,1,0, , , ,0,0, , , ,0,2, ,78,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11211,0
10001416, ,0,0, ,1,84, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,6, , , ,69, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,2,0, ,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-15T00:00:00.000, , , ,0, ,2, ,0,2,0,0, ,0,1, , , ,0, , ,0,2.0, ,0, ,0,0.29, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,1, ,68,0,0, ,1, , , , ,0,2.0, , ,0, ,0, ,0, , , ,10034,0
10000035, ,0,0, ,0,68, ,0,0,12,0,0,0,0, ,0, ,0,1, ,0, , ,0,0,0,0,0, , ,0,3,0, ,0,0, ,0, ,6,0,0,0,53,1,0,0, , ,0,1,0,0,0,0,0,0, , ,0,0,0,1,0,1,0,0,3, ,0,0, , , ,0, , ,0, ,0,0,2,0,2017-05-16T00:00:00.000, , , ,0,0,3, ,1,1,0,0, ,0,0, ,0, ,0,0,1,0,3.0, ,0,1,0,0.0, ,0,0, ,0,0,0,3,1,0,0,0,0, ,0,1,0, ,0, ,0,1, ,61,0,0, ,0,0,0,0, ,0,2.0, , ,0,6pm,0, ,1, , ,0,10016,0
10001056, ,0,0, ,1,69, ,0,0,2,0,1,0,0, , , , ,3, ,0, , ,0,0, , ,0, , ,0,4,0, , , , ,0, ,1, ,0,0,55, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,4,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-09T00:00:00.000,4, ,0,0, ,2, ,0,20,0,0, ,1,0, , , ,0, ,1,0,2.0, ,1, ,1,0.0, , ,0, , ,0, ,4,1, ,0,0, ,1, ,0,0, ,0, ,0,4, ,34,0,0, ,0, ,0, , ,0,1.0, , ,0, ,0, ,0, , , ,10462,1
10000652, ,0,0, ,0,73, ,0,0,9,0,1,0,0, , , , ,1, ,0, , ,0,0,0,0,0,1, ,0,5, , ,0, , ,1, ,4,0, , ,55,1, ,0, , ,0,0, ,0, , ,0,0, , , ,0,1,0,0,3,0,0,1, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-04T00:00:00.000, , , ,0,1, , ,0,1,1,0, ,1,0, ,0, ,0, , ,1,1.0, ,0,2,0,0.01, ,1,0, ,0,0,0,5, ,0,0,0, , ,0,0,0, , , ,0,3, ,25,0,0, ,1,0, , , ,0,1.0, , ,0,refused,1, ,0, , ,0,11355,0
10000728, ,0,1, ,0,73, ,0,0,12,0,0,0,0, , , , ,5, ,0, , ,0,0, , ,0,0, ,0,6, , , , , ,0, ,6, , , ,55, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-04T00:00:00.000,1, ,0,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.01, , ,0, , ,1, ,6, , ,0,0, ,2, ,0,0, , , ,0,5, ,63,1,1, ,0, , , , ,0,1.0, , ,0, ,0, ,1, , , ,10309,0
10001148, ,0,0, ,0,85, ,0,1,2,0,1,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,0,2, ,0,99,0, , ,0, ,0, ,1, ,0,0,66, ,0,0, , ,0,1,0, ,0,0,0,1, , ,0, ,0,1,0,5,0,0,2, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-11T00:00:00.000,1, ,1,0, , , ,0,1,0,0, ,0,1, , , ,0,0,0,0,2.0, ,0, ,1,0.0, , ,0, , ,0, ,4,1,0,0,1,0,1,0,0,0, ,1, ,0,1, ,33,0,0, ,0, ,0,0, ,0,2.0, , ,0,5 pm,1, ,0, , , ,10025,0
