property_id,address_1,natural_gas_use_therms,last_modified_date_gas_meters,data_center_energy_estimates_applied,supermarket_grocery_number_of_open_or_closed_refrigeration_freezer_units,district_chilled_water_use_kbtu,hospital_general_medical_surgical_licensed_bed_capacity,data_center_pdu_input_meter_kwh,estimated_data_flag_district_steam,multifamily_housing_government_subsidized_housing,hospital_general_medical_surgical_number_of_staffed_beds,third_party_certification_date_anticipated,hospital_general_medical_surgical_mri_density_number_per_1_000_sq_ft,social_meeting_hall_gross_floor_area_ft,office_gross_floor_area_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,property_gfa_self_reported_ft,office_percent_that_can_be_heated,senior_living_community_gross_floor_area_ft,fuel_oil_4_use_kbtu,nyc_borough_block_and_lot_bbl,number_of_active_it_meters,weather_normalized_source_eui_kbtu_ft,generation_date,food_service_gross_floor_area_ft,data_center_gross_floor_area_ft,medical_office_weekly_operating_hours,hotel_gross_floor_area_ft,green_power_onsite_and_offsite_kwh,energy_star_score,data_center_ups_system_redundancy,other_gross_floor_area_ft,hospital_general_medical_surgical_laboratory,multifamily_housing_gross_floor_area_ft,municipally_supplied_potable_water_total_use_all_meter_types_kgal,site_eui_kbtu_ft,weather_normalized_site_eui_kbtu_ft,financial_office_number_of_workers_on_main_shift,estimated_values_energy,weather_normalized_site_electricity_kwh,occupancy,electricity_use_generated_from_onsite_renewable_systems_kwh,multifamily_housing_number_of_laundry_hookups_in_common_area_s,restaurant_gross_floor_area_ft,fuel_oil_1_use_kbtu,outdoor_water_use_all_water_sources_kgal,latitude,weather_normalized_source_energy_use_kbtu,ambulatory_surgical_center_gross_floor_area_ft,_3rd_largest_property_use_type,source_energy_use_kbtu,data_center_it_equipment_input_meter_kwh,electricity_use_generated_from_onsite_renewable_systems_and_used_onsite_kwh,construction_status,property_gfa_calculated_buildings_ft,district_steam_use_kbtu,medical_office_number_of_computers,estimated_data_flag_electricity_grid_purchase,third_party_certification,longitude,retail_store_number_of_walk_in_refrigeration_freezer_units
1633673,191 Vermont Avenue,28321.99841,04/12/2021 02:53 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,70080,Not Available,Not Available,Not Available,5028520001,0,133.7,2021-05-28T17:11:16.000,Not Available,Not Available,Not Available,Not Available,0.0,54,Not Available,Not Available,Not Available,Not Available,953.8,78.4,84.2,Not Available,No,537150.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.613216,9366540.4,Not Available,Not Available,8941815.8,Not Available,Not Available,Existing,70080.0,Not Available,Not Available,No,Not Available,-74.069889,Not Available
1633251,350 Grand Street,405.9999904,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,313980,Not Available,Not Available,Not Available,1004080030,0,83.6,2021-05-28T17:11:36.000,Not Available,Not Available,Not Available,Not Available,0.0,92,Not Available,Not Available,Not Available,Not Available,3415.2,48.9,54.6,Not Available,No,1034331.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.717349,26259823.9,Not Available,Not Available,24090307.7,Not Available,Not Available,Existing,313980.0,11775228.2,Not Available,No,Not Available,-73.989596,Not Available
1634055,48-01 90th Street,137461.0023,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,265325,Not Available,Not Available,Not Available,4018490001,0,98.9,2021-05-28T17:12:36.000,Not Available,Not Available,Not Available,Not Available,0.0,84,Not Available,Not Available,Not Available,Not Available,452.6,64.9,72.4,Not Available,No,1016319.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.741122,26232100.6,Not Available,Not Available,24142920.5,Not Available,Not Available,Existing,265325.0,Not Available,Not Available,No,Not Available,-73.874721,Not Available
1836702,141-25 77th Road,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,20700,Not Available,Not Available,Not Available,4066290035,0,70.2,2021-05-28T17:11:30.000,Not Available,Not Available,Not Available,Not Available,0.0,94,Not Available,Not Available,Not Available,Not Available,874.3,43.7,47.6,Not Available,No,75060.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.720359,1453536.3,Not Available,Not Available,1372332.6,Not Available,Not Available,Existing,20700.0,Not Available,Not Available,No,Not Available,-73.819792,Not Available
1505280,850 Third Avenue,Not Available,01/06/2020 03:51 PM EST,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,543920,Not Available,590518,100,Not Available,Not Available,1013060033,0,102.3,2021-05-03T10:23:32.000,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,44.2,44.2,Not Available,No,5320003.3,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.756924,60413501.4,Not Available,Parking,60413501.4,Not Available,Not Available,Existing,590518.0,7970061.9,Not Available,No,Not Available,-73.969976,0
1634616,535 East 119th Street,42574.00218,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,153600,Not Available,Not Available,Not Available,1018160001,0,64.3,2021-05-28T17:12:36.000,Not Available,Not Available,Not Available,Not Available,0.0,96,Not Available,Not Available,Not Available,Not Available,Not Available,39.0,42.4,Not Available,No,508399.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.796668,9873067.4,Not Available,Not Available,9327320.5,Not Available,Not Available,Existing,153600.0,Not Available,Not Available,No,Not Available,-73.930966,Not Available
1633070,6KS,4898.00038,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,164500,Not Available,Not Available,Not Available,2026860020,0,77.3,2021-05-28T17:13:31.000,Not Available,Not Available,Not Available,Not Available,0.0,88,Not Available,Not Available,Not Available,Not Available,0,52.0,56.6,Not Available,No,538799.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.815429,12711658,Not Available,Not Available,11945577.2,Not Available,Not Available,Existing,164500.0,Not Available,Not Available,No,Not Available,-73.902139,Not Available
1633062,4318 Katonah Avenue,1481.000013,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,98800,Not Available,Not Available,Not Available,2033860001,0,42.4,2021-05-28T17:12:55.000,Not Available,Not Available,Not Available,Not Available,0.0,99,Not Available,Not Available,Not Available,Not Available,367.3,20.8,20.8,Not Available,No,215600.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.899295,2619463.4,Not Available,Not Available,2619463.4,Not Available,Not Available,Existing,61733.3,Not Available,Not Available,No,Not Available,-73.8675,Not Available
1633616,2707 Albermarle Road,8.00000143,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,38400,Not Available,Not Available,Not Available,3051110001,0,192.7,2021-05-28T17:11:48.000,Not Available,Not Available,Not Available,Not Available,0.0,27,Not Available,Not Available,Not Available,Not Available,Not Available,94.8,110.2,Not Available,No,511988.3,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.648044,7399965.9,Not Available,Not Available,6873247.5,Not Available,Not Available,Existing,38400.0,Not Available,Not Available,No,Not Available,-73.951891,Not Available
1836589,757 Wortman Avenue,47662.0006,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,121200,Not Available,Not Available,Not Available,3045300001,0,80.9,2021-05-28T17:12:10.000,Not Available,Not Available,Not Available,Not Available,55629.0,87,Not Available,Not Available,Not Available,Not Available,Not Available,53.1,56.8,Not Available,No,433599.9,100,55629,Not Available,Not Available,Not Available,Not Available,40.664075,9811042.8,Not Available,Not Available,9336757.2,Not Available,55629,Existing,121200.0,Not Available,Not Available,No,Not Available,-73.866092,Not Available
1634377,442 East Houston Street,59484.00369,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,155375,Not Available,Not Available,Not Available,1003560100,0,85,2021-05-28T17:11:19.000,Not Available,Not Available,Not Available,Not Available,0.0,91,Not Available,Not Available,Not Available,Not Available,554.3,52.4,57.3,Not Available,No,644479.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.719598,13200425.5,Not Available,Not Available,12402924.4,Not Available,Not Available,Existing,155375.0,Not Available,Not Available,No,Not Available,-73.977904,Not Available
1836564,660 West 237th Street,84862.00081,04/12/2021 02:33 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,204000,Not Available,Not Available,Not Available,2059180376,0,86.2,2021-05-28T17:13:23.000,Not Available,Not Available,Not Available,Not Available,0.0,90,Not Available,Not Available,Not Available,Not Available,1097.6,54.4,60.8,Not Available,No,763199.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.888338,17587508.1,Not Available,Not Available,16201817.6,Not Available,Not Available,Existing,204000.0,Not Available,Not Available,No,Not Available,-73.913486,Not Available
1.56e+06,2 Park Avenue,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,905629.7,Not Available,916666,96.88,Not Available,Not Available,1-00862-0029,0,117.8,2021-04-22T16:07:14.000,Not Available,Not Available,Not Available,Not Available,0.0,77,Not Available,Not Available,Not Available,Not Available,7279.5,48.7,51.2,Not Available,No,9445488.4,95,Not Available,Not Available,0,Not Available,Not Available,40.746077,107959173.2,Not Available,Parking,105193861.4,Not Available,Not Available,Existing,916666.0,12431356,Not Available,No,Not Available,-73.982092,0
1633842,61-21 97th Place,136.9999961,04/12/2021 02:53 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,78280,Not Available,Not Available,3489502.1,4020830123,0,92.5,2021-05-28T17:12:58.000,Not Available,Not Available,Not Available,Not Available,0.0,77,Not Available,Not Available,Not Available,Not Available,776.2,61.6,61.6,Not Available,No,387439.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.73425,7240228.8,Not Available,Not Available,7240228.8,Not Available,Not Available,Existing,78280.0,Not Available,Not Available,No,Not Available,-73.861546,Not Available
1633988,_188 Rochester Avenue,1168.000003,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,129600,Not Available,Not Available,Not Available,3013670022,0,86.4,2021-05-28T17:12:46.000,Not Available,Not Available,Not Available,Not Available,0.0,80,Not Available,Not Available,Not Available,Not Available,105.4,58.3,58.3,Not Available,No,583599.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.672762,11199867.6,Not Available,Not Available,11199867.6,Not Available,Not Available,Existing,129600.0,Not Available,Not Available,No,Not Available,-73.927973,Not Available
1634238,8010 12th Avenue,45046.99538,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,128400,Not Available,Not Available,Not Available,3062780022,0,88,2021-05-28T17:12:01.000,Not Available,Not Available,Not Available,Not Available,0.0,86,Not Available,Not Available,Not Available,Not Available,1309.1,57.9,62.6,Not Available,No,486399.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.618676,11295795.1,Not Available,Not Available,10659101.6,Not Available,Not Available,Existing,128400.0,Not Available,Not Available,No,Not Available,-74.012722,Not Available
1634205,400 Ashford Street,35408.00133,04/12/2021 02:50 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,102000,Not Available,Not Available,Not Available,3040150001,0,84.8,2021-05-28T17:13:19.000,Not Available,Not Available,Not Available,Not Available,0.0,58,Not Available,Not Available,Not Available,Not Available,865.8,53.8,57.5,Not Available,No,422239.9,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.672579,8653947.5,Not Available,Not Available,8267458.2,Not Available,Not Available,Existing,102000.0,Not Available,Not Available,No,Not Available,-73.884803,Not Available
1423551,560 Lexington Avenue,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,324040,Not Available,328910,100,Not Available,Not Available,1013050013,0,113.7,2021-05-28T16:43:47.000,1440,Not Available,Not Available,Not Available,0.0,81,Not Available,Not Available,Not Available,Not Available,Not Available,46.1,48.4,Not Available,No,3346902.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.756651,37385675.4,Not Available,Food Service,36487206.4,Not Available,Not Available,Existing,328910.0,3750694.2,Not Available,No,Not Available,-73.972264,Not Available
1634600,116 West 11th Street,3031.999953,04/12/2021 02:42 PM EDT,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,97300,Not Available,Not Available,Not Available,1006060049,0,65.7,2021-05-28T17:13:10.000,Not Available,Not Available,Not Available,Not Available,0.0,92,Not Available,Not Available,Not Available,Not Available,Not Available,44.5,44.6,Not Available,No,326812.0,100,Not Available,Not Available,Not Available,Not Available,Not Available,40.735692,6389901.4,Not Available,Not Available,6382066.6,Not Available,Not Available,Existing,97300.0,Not Available,Not Available,No,Not Available,-73.999026,Not Available
