property_id,multifamily_housing_percent,alert_no_meters_are_associated,multifamily_housing_resident,office_number_of_workers,strip_mall_gross_floor_area,multifamily_housing_percent_1,data_center_ups_system,total_ghg_emissions_metric,urgent_care_clinic_other,largest_property_use_type_1,restaurant_gross_floor_area,municipally_supplied_potable_2,non_refrigerated_warehouse,hospital_general_medical_5,repair_services_vehicle_shoe,_2nd_largest_property_use,estimated_data_flag_natural,percent_of_electricity_that,electricity_use_generated,_3rd_largest_property_use_1,data_center_gross_floor_area,electricity_use_grid_purchase_1,site_eui_kbtu_ft,mailing_center_post_office,occupancy,hotel_room_density_number,source_energy_use_kbtu,nyc_borough_block_and_lot,hospital_general_medical_12,city,hospital_general_medical_6,generation_date,borough,hospital_general_medical_17,electricity_use_generated_1,medical_office_gross_floor,food_sales_gross_floor_area,electricity_use_grid_purchase,community_board,alert_property_has_no_uses,national_median_source_energy,estimated_data_flag_fuel_2,pre_school_daycare_gross,other_number_of_workers_on,hospital_general_medical_16,hotel_worker_density_number,property_gfa_epa_calculated,hospital_general_medical_9,date_property_last_modified,data_center_it_energy,data_quality_checker_run,k_12_school_gross_floor_area,nyc_building_identification,data_center_it_equipment,electricity_use_generated_2,largest_property_use_type,retail_store_number_of_walk,social_meeting_hall_gross,multifamily_housing_number_1,alert_individual_monthly
3199684,100,Ok,No specific resident population,Not Available,Not Available,100,Not Available,432.7,Not Available,78000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1240016,90,Not Available,100,Not Available,9921660.9,2-03998-0010,Not Available,Bronx,Not Available,2016-03-31T10:32:17.000,BRONX,Not Available,Not Available,Not Available,Not Available,1240015.9,210.0,Ok,10201954.8,Not Available,Not Available,Not Available,Not Available,Not Available,78000.0,Not Available,09/03/2014 11:24 PM EDT,Not Available,False,Not Available,2042266,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4004358,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,608.4,Not Available,74890.0,Not Available,196.2,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1255581.9,143.5,Not Available,100,Not Available,13910282.4,2-03801-0001,Not Available,Bronx,Not Available,2016-03-24T10:26:10.000,BRONX,Not Available,Not Available,Not Available,Not Available,1255581.9,209.0,Ok,10163367.5,Not Available,Not Available,Not Available,Not Available,Not Available,74890.0,Not Available,03/16/2016 08:33 AM EDT,Not Available,False,Not Available,2026146,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4004657,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,217.9,Not Available,60152.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,596253.8,62.6,Not Available,100,Not Available,5201262,1-02095-0023,Not Available,New York,Not Available,2016-03-24T10:26:10.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,596253.8,109.0,Ok,7194933.6,Not Available,Not Available,Not Available,Not Available,Not Available,60152.0,Not Available,09/03/2014 11:29 PM EDT,Not Available,False,Not Available,1062435,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
3070192,0,Ok,No specific resident population,Not Available,Not Available,90,Not Available,346.2,Not Available,65088.0,Not Available,87.94,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1008434.3,83.3,Not Available,100,Not Available,7747165.1,3046330001,Not Available,Brooklyn,Not Available,2016-03-27T12:55:41.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,1008434.5,317.0,Ok,8839883.4,Not Available,Not Available,Not Available,Not Available,Not Available,65088.0,Not Available,04/17/2015 02:32 PM EDT,Not Available,True,Not Available,3100735,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2775683,0,Ok,Not Available,Not Available,Not Available,100,Not Available,618.3,Not Available,94504.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,613759.8,89,Not Available,100,Not Available,9828666.9,1016720001,Not Available,New York,Not Available,2016-03-30T11:30:47.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,613759.6,111.0,Ok,13803800.3,Not Available,Not Available,Not Available,Not Available,Not Available,94504.0,Not Available,04/03/2015 04:57 PM EDT,Not Available,False,Not Available,1052651,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Possible Issue
4409154,Not Available,Ok,Not Available,1680,Not Available,Not Available,Not Available,3861.3,Not Available,731391.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,18751420.5,80.6,Not Available,100,Not Available,100727858.2,4004350013,Not Available,Queens,Not Available,2016-03-30T16:47:08.000,QUEENS,Not Available,Not Available,Not Available,Not Available,18751419.5,402.0,Ok,189186615.2,Not Available,Not Available,Not Available,Not Available,Not Available,731391.0,Not Available,03/30/2016 04:45 PM EDT,Not Available,True,Not Available,4539949,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
4370871,0,Ok,Not Available,Not Available,Not Available,100,Not Available,385.3,Not Available,76536.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1225576.8,85.2,Not Available,100,Not Available,9404694.9,1-02142-0161,Not Available,New York,Not Available,2016-03-28T12:47:24.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1225576.7,112.0,Ok,9265837.8,Not Available,Not Available,Not Available,Not Available,Not Available,76536.0,Not Available,04/23/2015 05:41 PM EDT,Not Available,False,Not Available,1063504,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Ok
2738952,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,731.6,Not Available,111658.0,Not Available,30.43,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1575605,87.7,Not Available,100,Not Available,13262300.7,2-05785-0268,Not Available,Bronx,Not Available,2016-03-29T14:55:58.000,BRONX,Not Available,Not Available,Not Available,Not Available,1575605,208.0,Ok,15187342.6,No,Not Available,Not Available,Not Available,Not Available,111658.0,Not Available,04/22/2015 11:30 AM EDT,Not Available,True,Not Available,2084073,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4370680,0,Ok,Not Available,Not Available,Not Available,100,Not Available,380.9,Not Available,102068.0,Not Available,43.16,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1105928.1,64.2,Not Available,100,Not Available,9188498.8,1-02091-0048,Not Available,New York,Not Available,2016-03-28T12:47:22.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1105928.1,109.0,Ok,12356871.7,Not Available,Not Available,Not Available,Not Available,Not Available,102068.0,Not Available,03/08/2016 12:38 PM EST,Not Available,False,Not Available,1062372,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Ok
2720165,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,555.6,Not Available,65000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,6086755.5,108.4,Not Available,100,0.73846,20116645.2,1012780065,Not Available,New York,Not Available,2016-03-09T13:14:05.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,6086756.4,105.0,Ok,14290677.1,Not Available,Not Available,Not Available,Not Available,0.53846,65000.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,Not Available,Not Available,Not Available,Hotel,Not Available,Not Available,Not Available,Ok
4367548,100,Ok,Not Available,Not Available,Not Available,100,Not Available,444.9,Not Available,117000.0,Not Available,21.66,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,2535133.1,59.4,Not Available,100,Not Available,12599270.3,1006920000,Not Available,New York,Not Available,2016-03-17T14:43:10.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,2535133.1,104.0,Ok,13445295.7,Not Available,Not Available,Not Available,Not Available,Not Available,117000.0,Not Available,03/09/2016 10:41 AM EST,Not Available,True,Not Available,1080297,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Ok
4044995,Not Available,Ok,Not Available,150,Not Available,Not Available,Not Available,784.7,Not Available,86250.0,Not Available,Not Available,22630,Not Available,Not Available,Non-Refrigerated Warehouse,No,0,Not Available,Not Available,Not Available,7540793,96.8,Not Available,100,Not Available,26827251,4004430014,Not Available,Long Island City,Not Available,2016-03-10T10:10:00.000,QUEENS,Not Available,Not Available,Not Available,Not Available,7540793.3,402.0,Ok,19909022,Not Available,Not Available,Not Available,Not Available,Not Available,108880.0,Not Available,09/03/2014 11:30 PM EDT,Not Available,True,Not Available,4005206,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
4443448,Not Available,Ok,Not Available,124,Not Available,Not Available,Not Available,220.7,Not Available,52758.0,Not Available,21.53,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1358738.9,53.8,Not Available,95,Not Available,5765834.6,4096760007,Not Available,Jamaica,Not Available,2016-03-10T13:45:24.000,QUEENS,Not Available,Not Available,Not Available,Not Available,1358739.1,412.0,Ok,10227810.7,Not Available,Not Available,Not Available,Not Available,Not Available,52758.0,Not Available,01/28/2016 01:55 PM EST,Not Available,True,Not Available,4206748,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
4188721,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,377.9,Not Available,109832.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1389103.7,57.7,Not Available,100,Not Available,9555715.6,3-08723-0410,Not Available,Brooklyn,Not Available,2016-03-28T12:47:21.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,1389103.7,313.0,Ok,11282933,No,Not Available,Not Available,Not Available,Not Available,109832.0,Not Available,10/21/2014 09:43 AM EDT,Not Available,False,Not Available,3321780;3321780,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2816472,0,Ok,Not Available,Not Available,Not Available,100,Not Available,150.4,Not Available,12900.0,Not Available,Not Available,Not Available,Not Available,Not Available,Parking,Yes,0,Not Available,Not Available,Not Available,550076.2,195.5,Not Available,100,Not Available,3798298.9,4-04767-0001,Not Available,New York,Not Available,2016-03-30T13:45:14.000,QUEENS,Not Available,Not Available,Not Available,Not Available,550076.3,407.0,Ok,2537413,Not Available,Not Available,Not Available,Not Available,Not Available,16167.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,4107860,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
13286,Not Available,Ok,Not Available,1499,Not Available,Not Available,Not Available,6425.8,Not Available,752426.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,37135798.6,116.3,Not Available,100,Not Available,177231049.6,1013160001,Not Available,Manhattan,Not Available,2016-03-15T10:39:46.000,,Not Available,Not Available,Not Available,Not Available,37135790.4,,Ok,198889272.3,Not Available,Not Available,Not Available,Not Available,Not Available,752426.0,Not Available,04/21/2015 09:43 AM EDT,Not Available,False,Not Available,1037549; 1037550,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
2774301,0,Ok,Not Available,Not Available,Not Available,90,Not Available,404.6,Not Available,51000.0,Not Available,75.93,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,509665.8,105.6,Not Available,100,Not Available,6532868,2-04656-0001,Not Available,New York,Not Available,2016-03-23T11:11:44.000,BRONX,Not Available,Not Available,Not Available,Not Available,509665.8,212.0,Ok,6441933,Not Available,Not Available,Not Available,Not Available,Not Available,51000.0,Not Available,02/20/2015 09:17 AM EST,Not Available,True,Not Available,2057644,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2716004,70,Ok,No specific resident population,Not Available,Not Available,100,Not Available,451.5,Not Available,112200.0,Not Available,58.57,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,931496.5,71.1,Not Available,100,Not Available,10322387.1,3-08689-0097,Not Available,Brooklyn,Not Available,2016-03-14T10:31:35.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,931496.4,313.0,Ok,13451079.7,Not Available,Not Available,Not Available,Not Available,Not Available,112200.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,3245102,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4442768,80,Ok,No specific resident population,Not Available,Not Available,100,Not Available,409.9,Not Available,70000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,78.9,Not Available,100,Not Available,5578531.6,4-06791-0001,Not Available,Flushing,Not Available,2016-03-09T09:42:37.000,,Not Available,Not Available,Not Available,Not Available,Not Available,,Ok,10487599.5,Not Available,Not Available,Not Available,Not Available,Not Available,70000.0,Not Available,06/09/2015 11:57 AM EDT,Not Available,False,Not Available,4451568,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,28,Ok
4022598,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,538.6,Not Available,57230.0,Not Available,11.97,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,905084.2,124.4,Not Available,100,Not Available,9125929.4,2-02510-0074,Not Available,Bronx,Not Available,2016-03-11T16:32:55.000,BRONX,Not Available,Not Available,Not Available,Not Available,905084.2,204.0,Ok,7339786,Not Available,Not Available,Not Available,Not Available,Not Available,57230.0,Not Available,09/03/2014 11:29 PM EDT,Not Available,False,Not Available,2003174,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,30,Ok
4395885,0,Ok,Not Available,Not Available,Not Available,100,Not Available,395.5,Not Available,65434.0,Not Available,27.73,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1168859.1,79.5,Not Available,100,Not Available,7756570.5,1-01519-0069,Not Available,New York,Not Available,2016-03-18T16:06:23.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1168859.1,108.0,Ok,7921773.1,Not Available,Not Available,Not Available,Not Available,Not Available,65434.0,Not Available,03/07/2016 01:21 PM EST,Not Available,False,Not Available,1048284,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Ok
