hh_id,trip_purpose_school,exercise_park,telework_before,increased_vehicle_transport,changed_num_children,work_covid_protocols_common,exercise_home,modes_used_june_other_vehicle,modes_used_june_bus,age_13_17,num_people,race_american_indian_cms,exercise_plaza,increased_vehicle_other,work_return,attitude_order,work_return_barriers_vaccine,bike_purpose_errands_cms,exercise_sidewalk,medical_mode,work_covid_protocols_dont,increased_vehicle_new_driver,attitude_mask_outdoor,ethnicity_cms,modes_used_june_scooter,changed_none,attitude_telework,move_nyc,errand_mode,age_65_over,reduced_vehicle_other,shopping_food_restaurant,bike_num_days_cms,increased_vehicle_covid_modes,delivery_service,bike_purpose_other,age_cms,bike_purpose_work_related,delivery_work,bike_purpose_medical,employment_change_pay_cut,modes_used_rail,delivery_major_retailer,industry_before,employment_change_left_job,modes_used_bus,increased_vehicle_unreliable,bike_purpose_transit_cms,work_covid_protocols_none,work_covid_protocols_hours,modes_used_june_bike,disability_dressing_cms,attitude_transit_subway,modes_used_household_vehicle,food_mode,race_white_cms,medical_postponed,bike_freq,residence_type,shopping_food_restaurant_1,race_other_cms,medical_telehealth,student_location,vehicle_change,vehicle_no_change,industry,race_asian_cms,changed_home,employment_change_laid_off,employment,trip_purpose_shopping,age_5_under,car_use,bike_purpose_recreation,work_mode,attitude_bike,telework_future,attitude_nyc_activities,attitude_bus,increased_vehicle_job,exercise_trail,bike_type_owned,bike_purpose_other_cms
19683890,0,0,4,995,0,0,0,0,1,0,4,0,0,995,995,5,995,0,1,995,0,995,1,1,0,1,5,1,2,0,995,2,0,995,0,995,7,995,0,995,995,0,1,7,995,3,995,0,1,0,0,0,4,5,2,1,0,5,1,0,0,0,995,3,3,997,0,0,995,1,2,0,2,995,4,5,995,4,1,995,1,995,0
19221991,0,0,8,995,0,995,0,0,0,0,3,0,0,995,6,1,1,995,1,2,995,995,2,1,0,1,3,3,2,0,995,1,0,995,0,995,5,995,0,995,995,0,2,7,995,0,995,995,995,995,0,0,5,2,2,0,0,5,1,2,0,1,995,3,1,7,0,0,995,1,0,1,2,995,995,5,5,3,1,995,0,995,995
19819592,0,1,8,995,0,995,0,0,0,0,1,0,0,995,6,1,0,1,1,995,995,995,2,1,0,1,2,1,9,0,995,0,995,995,0,0,4,0,0,0,995,0,0,15,995,0,995,1,995,995,1,0,2,0,9,0,0,1,1,1,0,0,995,3,3,15,1,0,995,1,1,0,995,1,995,1,5,5,4,995,0,1,0
19881834,0,1,8,995,0,995,0,0,1,0,1,0,0,995,6,2,0,995,1,6,995,995,4,997,0,1,5,1,9,0,995,0,995,995,0,995,6,995,0,995,995,0,0,16,995,3,995,995,995,995,0,0,995,1,9,1,0,5,1,0,0,0,995,3,3,7,0,0,995,1,2,0,2,995,995,4,1,3,3,995,1,995,995
19602111,0,0,995,995,0,995,1,1,0,0,1,0,0,995,995,3,995,995,1,995,995,995,5,1,0,1,995,1,9,1,995,0,995,995,0,995,10,995,0,995,995,0,0,995,995,0,995,995,995,995,0,0,4,0,9,1,0,6,995,1,0,1,995,3,3,995,0,0,995,6,1,0,2,995,995,5,995,5,2,995,0,995,995
19119170,0,995,995,995,0,995,995,0,0,1,6,0,995,995,995,1,995,995,995,995,995,995,1,997,0,1,995,1,9,1,995,0,0,995,0,995,6,995,0,995,995,0,0,995,995,0,995,995,995,995,0,0,5,0,9,0,0,5,1,0,0,1,995,3,3,995,0,0,995,5,7,1,995,995,995,5,995,5,5,995,995,995,995
19481416,0,1,8,995,0,0,0,0,1,0,8,0,0,995,995,3,995,0,1,995,0,995,3,2,0,1,2,1,9,1,995,2,0,995,0,995,4,995,0,995,0,0,1,6,0,4,995,0,0,0,0,0,995,0,9,0,0,2,995,3,1,0,995,3,2,6,0,0,0,1,4,0,995,995,8,2,995,4,2,995,1,995,1
19562251,0,0,8,995,0,995,0,0,1,0,1,0,0,995,6,1,1,995,1,995,995,995,1,1,0,1,1,1,9,0,995,1,995,995,1,995,8,995,0,995,0,0,0,2,1,7,995,995,995,995,0,999,1,0,4,0,0,5,995,0,0,1,995,3,3,16,0,0,0,4,1,0,995,995,995,5,7,5,1,995,0,995,995
19154644,0,995,995,995,0,995,995,0,0,0,2,0,995,995,995,2,995,995,995,4,995,995,5,1,0,1,995,1,2,1,995,0,0,995,1,995,9,995,0,995,995,0,3,995,995,0,995,995,995,995,0,999,5,5,2,1,0,5,995,0,0,0,995,3,3,995,0,0,995,6,2,0,1,995,995,5,995,5,2,995,995,995,995
19678789,0,1,3,995,0,995,0,0,0,0,4,0,0,995,6,1,1,995,1,2,995,995,3,3,0,1,1,1,2,0,995,2,995,995,6,995,5,995,0,995,995,0,4,17,995,0,995,995,995,995,0,0,1,6,2,1,0,5,1,2,0,0,995,3,3,17,0,0,995,1,6,1,1,995,995,5,6,5,5,995,0,995,995
19017921,0,0,4,995,0,995,0,0,0,1,6,999,0,995,995,2,995,0,1,995,995,995,1,2,0,1,995,1,9,0,995,2,0,995,0,995,4,995,0,995,0,0,0,10,0,0,995,0,995,995,0,0,2,0,9,999,0,5,3,2,999,0,995,3,2,995,999,0,1,6,1,0,995,995,995,2,995,2,2,995,0,995,0
19473007,1,0,8,995,0,0,1,0,0,0,4,0,0,995,995,2,995,995,1,995,0,995,1,1,0,1,3,1,2,0,995,2,995,995,1,0,5,0,1,0,995,0,2,10,995,1,995,995,0,0,0,0,4,3,2,0,0,4,1,2,0,0,995,3,3,15,1,0,995,5,2,1,1,1,1,3,995,3,2,995,0,1,995
19199053,0,0,1,995,0,0,1,0,0,0,3,0,0,995,995,2,995,995,0,995,0,995,1,997,0,1,3,1,2,1,995,4,0,995,0,995,7,995,0,995,0,0,1,11,0,0,995,995,0,0,0,0,2,7,2,0,0,5,1,0,1,1,995,3,3,11,0,0,0,1,5,0,2,995,1,2,995,3,2,995,0,995,995
19718725,0,995,8,995,0,0,995,0,0,1,3,999,995,995,995,1,995,995,995,995,0,995,1,997,0,1,3,1,2,0,995,5,0,995,0,995,4,995,5,995,0,0,3,8,0,0,995,995,0,0,0,0,5,7,2,999,0,3,3,0,999,0,995,3,2,8,999,0,0,1,7,0,1,995,1,3,995,3,5,995,995,995,995
19596357,0,995,4,995,0,995,995,0,0,0,2,0,995,995,6,1,1,0,995,995,995,995,1,1,0,1,1,1,1,0,995,0,0,995,0,995,6,995,0,995,995,0,1,1,995,0,995,0,995,995,0,0,5,0,1,1,0,5,1,0,0,0,995,3,3,17,0,0,995,1,0,0,995,995,995,4,7,4,3,995,995,995,0
19068153,0,0,8,995,0,995,0,0,0,0,4,0,0,995,995,1,995,0,0,4,995,995,2,997,0,0,995,1,10,0,995,0,0,995,0,0,6,0,0,0,1,0,2,4,0,0,995,0,995,995,0,0,5,1,1,0,0,2,995,1,0,0,995,3,1,995,0,0,0,5,2,0,1,1,995,2,995,2,2,995,1,1,0
19085412,0,0,7,995,0,1,0,0,0,0,1,0,0,995,995,1,995,995,1,995,0,995,1,1,0,1,4,1,9,1,995,0,0,995,0,995,9,995,0,995,995,0,1,997,995,1,995,995,0,0,0,0,5,3,2,1,0,5,1,0,0,0,995,3,3,997,0,0,995,2,2,0,2,995,1,3,995,5,2,995,0,995,995
19797875,0,0,3,995,0,0,1,0,0,0,1,0,0,995,995,3,995,995,1,995,0,995,1,1,0,1,1,2,1,0,995,2,0,995,0,0,5,0,0,0,995,0,1,4,995,1,995,995,0,1,1,0,995,1,2,0,0,2,1,0,0,0,995,3,3,4,1,0,995,1,1,0,2,0,9,1,6,2,5,995,0,1,995
19591767,0,0,995,995,0,995,0,0,0,1,4,0,0,995,995,1,995,995,1,3,995,995,1,1,0,0,995,998,3,0,0,1,995,995,1,995,5,995,0,995,995,0,2,995,995,0,995,995,995,995,0,0,5,0,3,1,1,5,1,0,0,1,995,1,995,995,0,0,995,6,6,1,1,995,995,5,995,5,2,995,0,995,995
19448981,0,0,6,995,0,995,1,0,0,1,4,0,0,995,6,1,1,0,1,7,995,995,1,1,0,1,4,1,2,0,995,0,0,995,0,995,7,995,0,995,995,0,2,1,995,0,995,0,995,995,0,0,5,4,2,1,0,4,1,0,0,1,995,3,1,1,0,0,995,1,3,0,2,995,995,5,6,5,2,995,0,995,0
19486691,0,1,2,995,0,1,0,0,1,0,1,0,0,995,995,2,995,0,1,5,0,995,1,1,0,1,3,1,9,1,0,0,1,995,2,0,8,0,0,0,995,0,2,10,995,7,995,0,0,1,0,0,4,0,5,1,0,1,1,0,0,0,995,1,995,10,0,0,995,4,4,0,995,1,4,5,4,5,1,995,0,1,0
19393754,0,1,5,995,0,0,1,0,0,0,2,0,1,995,995,5,995,1,1,995,0,995,5,1,0,0,4,1,2,1,995,0,995,995,4,995,8,995,1,995,0,0,3,8,0,0,995,1,0,0,0,0,1,5,2,1,1,2,997,1,0,0,995,3,3,8,0,0,0,1,4,0,1,995,1,1,995,3,5,995,1,995,0
19504735,0,0,7,995,0,995,0,1,0,0,4,0,0,995,6,1,0,995,1,995,995,995,2,1,0,1,3,1,3,0,995,0,0,995,0,995,7,995,0,995,995,0,3,18,995,0,995,995,995,995,0,0,1,0,3,1,1,5,1,0,0,1,995,3,1,18,0,0,995,1,2,0,2,995,995,4,4,4,4,995,0,995,995
19657443,0,1,8,995,0,995,0,0,0,0,1,0,0,995,995,1,995,995,0,4,995,995,5,1,0,0,995,1,9,0,995,0,0,995,0,995,5,995,7,995,0,0,7,10,0,0,995,995,995,995,0,0,1,0,1,0,0,5,995,0,0,0,995,3,3,995,0,0,1,5,1,0,995,995,995,5,995,5,5,995,0,995,995
19370041,0,0,8,995,0,995,0,0,1,0,2,0,0,995,995,1,995,995,1,5,995,995,2,1,0,0,995,1,6,0,0,1,995,995,1,995,8,995,0,995,0,0,1,5,0,1,995,995,995,995,0,0,1,0,5,1,0,5,3,1,0,1,995,1,995,995,0,0,1,5,3,0,995,995,995,5,995,5,1,995,0,995,995
19807824,0,1,1,995,0,995,0,0,0,0,2,0,0,995,995,1,995,1,1,9,995,995,1,1,0,1,995,1,9,0,995,0,995,995,0,995,6,995,0,995,0,0,0,10,0,0,995,0,995,995,0,0,2,0,9,1,0,4,1,1,0,1,995,3,3,995,0,0,0,5,1,0,995,995,995,2,995,4,3,995,0,995,0
19551630,0,0,8,995,0,0,0,0,0,0,1,0,0,995,995,2,995,995,1,995,0,995,2,1,0,1,2,1,6,0,995,0,995,995,0,995,6,995,0,995,995,0,0,15,995,0,995,995,0,0,0,0,1,0,6,0,1,5,1,0,0,0,995,3,3,15,0,0,995,1,1,0,995,995,5,5,5,4,5,995,0,995,995
19679318,0,0,5,995,0,995,0,0,0,0,1,0,0,995,5,1,1,995,1,995,995,995,1,1,0,1,2,998,2,0,995,0,0,995,0,995,6,995,0,995,0,0,2,8,0,0,995,995,995,995,0,0,4,3,1,1,1,6,1,3,0,1,995,3,3,7,0,0,0,2,2,0,1,995,995,5,7,2,1,995,0,995,995
192763069,0,0,995,995,0,995,1,0,0,0,2,0,0,995,995,1,995,995,1,995,995,995,1,1,0,1,995,1,9,2,995,0,0,995,0,995,9,995,0,995,995,0,2,995,995,0,995,995,995,995,0,0,5,0,1,1,0,5,1,0,0,0,995,3,3,995,0,0,995,6,2,0,995,995,995,5,995,5,1,995,0,995,995
19020511,0,1,7,0,0,995,0,0,0,0,2,0,0,1,6,1,1,1,1,2,995,0,1,1,0,0,4,998,10,0,995,1,1,1,0,0,6,0,0,0,995,0,1,2,995,0,0,0,995,995,1,0,5,4,9,1,0,1,1,0,0,0,995,2,995,2,0,0,995,1,3,0,995,1,995,1,6,1,2,0,0,1,0
19524488,0,0,8,995,0,995,0,0,1,0,3,0,0,995,6,2,0,995,1,6,995,995,1,1,0,1,4,1,9,0,995,0,0,995,0,995,7,995,0,995,995,0,2,7,995,2,995,995,995,995,0,0,2,0,9,1,0,5,1,3,0,1,995,3,3,7,0,0,995,1,2,0,995,995,995,5,3,2,2,995,0,995,995
19452200,0,0,8,995,0,0,0,0,0,0,2,0,0,995,995,1,995,995,0,5,0,995,1,997,0,1,3,1,9,0,995,0,0,995,0,995,8,995,0,995,0,0,1,997,0,2,995,995,0,1,0,0,995,0,9,0,0,5,1,0,0,0,995,3,3,997,0,0,0,2,2,0,995,995,5,3,995,4,4,995,0,995,995
19156346,0,0,8,995,0,1,0,0,0,1,6,0,0,995,995,2,995,0,1,2,0,995,1,1,0,1,3,1,2,0,995,0,995,995,1,995,5,995,0,995,995,0,3,17,995,0,995,0,0,1,0,0,2,6,2,0,0,5,1,1,0,0,995,3,997,17,0,0,995,1,4,1,1,995,1,4,4,4,4,995,0,995,0
19920597,0,1,8,995,0,995,0,0,0,0,1,0,1,995,6,1,0,995,1,9,995,995,2,1,0,1,4,1,9,0,995,1,995,995,0,995,4,995,0,995,0,0,0,17,0,0,995,995,995,995,0,0,2,0,9,0,1,5,995,0,0,1,995,3,3,17,1,0,0,1,1,0,995,995,995,4,1,4,5,995,0,995,995
19839017,0,995,8,995,0,0,995,0,0,0,3,0,995,995,995,1,995,995,995,995,0,995,1,1,0,1,4,1,2,0,995,0,995,995,0,995,6,995,0,995,0,0,0,11,0,0,995,995,0,0,0,0,3,3,2,1,0,5,1,0,0,0,995,3,3,11,0,0,0,2,3,1,2,995,1,4,995,5,4,995,995,995,995
19372690,0,0,8,995,0,995,0,0,0,0,2,0,0,995,995,1,995,995,1,995,995,995,4,1,0,1,995,998,2,0,995,0,995,995,0,995,5,995,0,995,995,0,2,11,995,0,995,995,995,995,0,0,4,7,2,1,0,5,1,0,0,0,995,3,3,995,0,0,995,5,0,0,1,995,995,5,995,3,3,995,0,995,995
19780204,0,995,995,995,0,995,995,0,0,0,2,0,995,995,995,4,995,995,995,4,995,995,1,3,0,1,995,998,1,1,995,0,0,995,0,995,8,995,0,995,995,0,1,995,995,1,995,995,995,995,0,0,3,2,2,0,0,5,1,0,1,1,995,3,3,995,0,0,995,6,0,0,2,995,995,5,995,4,2,995,995,995,995
19154945,0,995,8,995,0,995,995,0,0,0,2,0,995,995,6,2,0,995,995,995,995,995,1,997,0,1,2,1,9,1,995,0,0,995,0,995,5,995,0,995,995,0,1,9,995,0,995,995,995,995,0,0,995,2,2,0,0,5,1,0,0,0,995,3,3,15,0,0,995,1,1,0,1,995,995,3,4,3,4,995,995,995,995
19445983,0,1,4,995,0,0,0,0,0,0,2,999,0,995,995,5,995,995,1,2,1,995,1,1,1,1,1,1,9,0,995,0,995,995,0,0,7,1,0,0,0,0,1,997,0,0,995,995,0,0,1,0,4,1,9,999,1,5,1,0,999,0,995,3,3,997,999,0,0,3,0,0,1,0,10,1,4,5,3,995,1,1,995
19696713,0,995,995,995,0,995,995,0,0,0,2,0,995,995,995,1,995,995,995,2,995,995,1,1,0,1,995,1,2,2,995,1,995,995,0,995,10,995,0,995,995,0,3,995,995,0,995,995,995,995,0,0,5,2,2,1,0,6,1,0,0,0,995,3,3,995,0,0,995,6,1,0,2,995,995,5,995,5,5,995,995,995,995
197916863,0,0,995,995,0,995,0,0,0,0,3,0,0,995,995,1,995,1,1,995,995,995,3,3,0,1,995,1,9,0,995,0,5,995,0,995,8,995,0,995,995,0,1,995,995,0,995,0,995,995,0,0,5,0,9,1,0,6,995,1,0,1,995,3,3,995,0,0,995,6,1,0,995,995,995,5,995,5,5,995,0,995,0
19565796,0,1,995,995,0,995,0,0,0,0,1,0,0,995,995,4,995,995,1,995,995,995,4,1,0,1,995,1,9,1,995,2,0,995,0,995,9,995,0,995,995,0,2,995,995,2,995,995,995,995,0,0,1,0,5,1,0,5,1,4,0,0,995,3,3,995,0,0,995,5,2,0,995,995,995,3,995,2,2,995,0,995,995
19642946,0,0,995,0,0,995,0,1,1,2,5,0,0,1,995,2,995,995,1,2,995,0,1,1,0,0,995,1,9,2,995,0,995,0,1,995,4,995,0,995,995,0,2,995,995,1,0,995,995,995,0,0,1,3,997,1,1,4,1,0,0,1,995,2,995,995,0,0,995,6,3,0,1,995,995,5,995,5,1,0,0,995,995
19641495,0,1,995,1,0,995,1,0,0,0,2,0,0,0,995,1,995,0,1,995,995,0,1,1,0,1,995,1,9,2,995,0,0,1,0,995,9,995,0,995,995,0,0,995,995,0,1,0,995,995,0,0,4,5,9,0,0,5,1,0,0,0,995,2,995,995,1,0,995,6,0,0,1,995,995,5,995,4,3,0,0,995,0
19723360,0,0,995,995,0,995,0,0,0,0,2,0,0,995,995,2,995,995,1,9,995,995,1,1,0,1,995,1,9,2,995,0,995,995,0,995,10,995,0,995,995,0,1,995,995,0,995,995,995,995,0,0,995,0,9,1,0,5,1,0,0,1,995,3,3,995,0,0,995,6,2,0,995,995,995,3,995,5,4,995,0,995,995
19908512,0,995,6,995,0,995,995,0,0,0,1,0,995,995,4,1,1,995,995,995,995,995,2,1,0,1,2,1,9,0,995,0,0,995,0,995,5,995,0,995,0,0,2,1,0,0,995,995,995,995,0,0,2,0,9,0,0,5,995,0,0,0,995,3,3,1,1,0,0,1,0,0,995,995,995,4,6,1,4,995,995,995,995
19820202,0,0,995,0,1,995,0,1,0,0,1,0,0,0,995,1,995,995,1,3,995,0,2,3,0,0,995,998,9,0,995,0,0,0,0,995,8,995,0,995,995,0,0,995,995,0,0,995,995,995,0,0,2,0,1,0,0,6,995,0,0,1,995,2,995,995,0,0,995,6,0,0,1,995,995,3,995,4,1,0,0,995,995
19009609,0,0,995,995,0,995,0,0,0,2,5,999,0,995,995,4,995,995,1,995,995,995,2,999,0,1,995,998,2,0,995,0,0,995,0,995,8,995,0,995,995,0,7,995,995,0,995,995,995,995,0,999,2,0,2,999,1,4,1,0,999,0,995,3,3,995,999,0,995,5,0,1,1,995,995,4,995,2,4,995,0,995,995
19741753,0,0,8,995,0,995,0,0,0,0,1,0,0,995,6,1,1,995,1,995,995,995,1,1,0,1,2,1,9,0,995,1,995,995,0,995,5,995,0,995,0,0,2,4,0,0,995,995,995,995,0,0,5,0,9,0,1,5,995,3,0,0,995,3,3,4,0,0,0,1,2,0,995,995,995,5,6,3,4,995,0,995,995
19402237,0,1,8,995,0,995,0,0,0,0,1,0,0,995,6,1,1,0,1,9,995,995,2,1,0,1,2,1,9,0,995,1,0,995,0,995,7,995,0,995,995,0,0,7,995,0,995,0,995,995,0,0,2,0,9,0,1,2,1,1,0,0,995,3,2,7,0,0,995,1,3,0,995,995,995,2,6,5,5,995,0,995,0
19433548,0,0,8,995,0,0,0,1,0,0,2,0,0,995,995,2,995,995,1,995,0,995,2,1,0,1,3,1,3,0,995,0,995,995,0,995,6,995,0,995,995,0,1,997,995,0,995,995,0,0,0,0,4,7,2,1,0,5,1,2,0,0,995,3,3,15,0,0,995,1,0,0,2,995,1,5,995,5,4,995,0,995,995
19932563,0,995,8,995,0,995,995,0,0,0,4,0,995,995,995,1,995,995,995,2,995,995,1,997,0,1,995,1,2,0,995,0,995,995,0,995,6,995,0,995,995,0,4,8,995,0,995,995,995,995,0,0,2,5,2,1,0,5,1,0,0,0,995,3,3,995,0,0,995,5,4,0,2,995,995,4,995,5,3,995,995,995,995
19803346,0,0,8,995,0,995,1,0,0,0,3,0,0,995,6,2,1,0,1,995,995,995,2,3,0,1,1,1,2,0,995,0,995,995,0,995,5,995,0,995,995,0,3,15,995,0,995,0,995,995,0,0,4,3,2,1,0,5,1,1,0,0,995,3,3,15,0,0,995,1,1,1,2,995,995,4,6,4,3,995,0,995,0
19310428,0,1,995,995,0,995,0,0,0,0,1,0,0,995,995,2,995,995,1,2,995,995,1,1,0,1,995,1,9,1,995,0,995,995,0,995,10,995,0,995,995,0,2,995,995,0,995,995,995,995,0,0,4,6,2,1,0,6,1,0,0,0,995,3,3,995,0,0,995,6,5,0,2,995,995,5,995,5,4,995,0,995,995
19005267,0,995,8,995,0,0,995,0,1,0,2,0,995,995,995,2,995,995,995,995,0,995,1,1,0,1,3,1,9,0,995,0,0,995,1,995,6,995,0,995,995,0,1,9,995,3,995,995,0,0,0,0,3,0,9,1,0,5,1,1,0,1,995,3,3,8,0,0,995,1,3,0,995,995,4,5,4,5,1,995,995,995,995
19324222,0,1,8,995,0,995,0,0,0,1,6,0,0,995,995,1,995,0,0,5,995,995,1,2,0,0,995,1,9,0,995,0,0,995,0,995,4,995,0,995,995,0,3,11,995,2,995,0,995,995,0,0,3,1,9,0,0,4,1,0,1,0,3,3,3,995,0,0,995,5,3,1,995,995,995,3,995,5,3,995,0,995,0
19435835,0,0,8,995,0,1,0,0,1,0,2,0,0,995,995,1,995,995,1,995,0,995,1,1,0,0,2,998,1,0,995,0,0,995,0,995,6,995,2,995,995,0,2,997,995,0,995,995,0,1,0,0,2,4,1,0,0,5,1,0,0,0,995,3,3,16,1,0,995,1,0,0,1,995,1,2,3,3,4,995,0,995,995
19051247,0,0,8,995,1,995,0,0,1,0,6,999,0,995,995,4,995,0,1,9,995,995,4,1,0,0,995,998,9,0,995,0,0,995,0,995,5,995,0,995,0,0,3,7,1,2,995,0,995,995,0,0,2,0,9,999,0,5,1,0,999,0,995,3,3,995,999,0,0,5,0,4,995,995,995,3,995,3,1,995,0,995,0
19120659,0,0,1,995,0,995,0,0,0,0,1,0,0,995,7,1,995,995,1,5,995,995,1,1,0,1,1,1,9,1,995,4,995,995,1,995,9,995,0,995,995,0,0,16,995,2,995,995,995,995,0,0,2,0,9,1,0,5,1,0,0,0,995,3,3,4,0,0,995,1,4,0,995,995,995,3,995,5,1,995,0,995,995
19569956,0,0,4,995,0,995,0,0,1,0,4,999,0,995,995,1,995,995,1,5,995,995,1,997,0,0,995,1,9,0,995,1,995,995,1,995,7,995,0,995,0,0,3,8,1,2,995,995,995,995,0,0,995,2,5,999,1,5,995,1,999,1,995,3,3,995,999,0,0,5,2,0,1,995,995,5,995,5,5,995,0,995,995
19524896,0,0,2,995,0,995,0,0,0,0,2,0,0,995,6,1,1,995,0,995,995,995,2,1,0,1,2,2,2,0,995,1,995,995,0,995,7,995,0,995,0,0,1,1,0,0,995,995,995,995,0,0,5,7,2,0,1,5,995,0,0,0,995,3,3,1,1,0,0,1,1,0,1,995,995,3,4,2,4,995,0,995,995
19806124,0,0,995,995,0,0,1,0,0,0,3,0,0,995,995,1,995,995,1,2,1,995,1,1,0,1,1,2,2,1,995,0,995,995,0,995,9,995,0,995,0,0,0,995,0,0,995,995,0,0,0,0,5,7,2,1,0,5,1,1,0,0,995,3,2,15,0,0,0,2,7,0,2,995,1,5,7,1,4,995,0,995,995
19946034,0,1,8,995,0,995,0,0,1,0,1,0,0,995,6,1,0,995,0,6,995,995,2,1,0,0,2,1,9,1,995,0,995,995,0,995,9,995,0,995,0,0,3,7,0,1,995,995,995,995,0,0,995,0,9,0,0,5,995,0,0,0,995,3,3,7,0,0,0,1,1,0,995,995,995,5,4,3,2,995,0,995,995
19303449,0,0,6,995,0,995,0,0,0,0,1,0,0,995,6,1,1,995,1,995,995,995,2,1,0,0,2,1,9,0,995,0,0,995,0,995,5,995,0,995,995,0,1,18,995,0,995,995,995,995,0,0,4,0,9,1,0,5,1,2,0,1,995,3,3,18,0,1,995,1,2,0,995,995,995,4,4,5,5,995,0,995,995
19472779,0,0,995,995,0,995,1,0,0,0,1,0,0,995,995,1,995,995,1,1,995,995,1,1,0,1,995,1,2,1,995,0,0,995,0,995,9,995,0,995,995,0,2,995,995,0,995,995,995,995,0,0,5,3,2,1,1,6,1,0,0,1,995,3,3,995,0,0,995,6,1,0,2,995,995,4,995,5,2,995,0,995,995
193851390,0,1,8,995,0,995,0,0,0,0,2,0,0,995,995,1,995,995,0,995,995,995,1,1,0,1,995,1,9,1,995,0,995,995,1,995,9,995,0,995,995,0,1,10,995,0,995,995,995,995,0,0,5,0,9,1,0,5,1,0,0,0,995,3,3,995,0,0,995,6,2,0,995,995,995,5,995,5,3,995,0,995,995
19007511,0,995,2,995,0,995,995,0,0,1,6,0,995,995,6,1,1,995,995,995,995,995,1,1,0,1,1,1,2,1,995,0,995,995,0,995,4,995,0,995,995,0,2,1,995,0,995,995,995,995,0,0,4,2,2,0,1,5,1,0,0,0,995,3,3,1,1,0,995,1,2,0,1,995,995,5,6,5,5,995,995,995,995
19687473,0,995,4,995,0,995,995,0,1,0,2,0,995,995,7,2,995,995,995,995,995,995,1,1,0,1,2,1,9,0,995,0,0,995,1,995,7,995,0,995,995,0,0,8,995,2,995,995,995,995,0,0,2,0,5,0,0,5,1,0,0,0,995,3,3,8,1,0,995,1,2,0,995,995,995,5,995,5,1,995,995,995,995
19749097,0,1,4,995,0,995,1,0,0,0,1,0,0,995,6,1,1,995,1,995,995,995,2,1,0,1,2,998,9,0,995,3,0,995,0,995,5,995,0,995,995,0,2,17,995,0,995,995,995,995,0,0,4,0,9,1,0,4,1,0,0,0,995,3,3,997,0,0,995,1,2,0,995,995,995,2,6,3,5,995,0,995,995
19663183,3,0,995,995,0,995,1,0,0,0,2,0,0,995,995,4,995,0,0,6,995,995,4,1,0,0,995,1,9,0,0,0,1,995,1,995,4,995,2,995,995,0,4,995,995,0,995,0,995,995,0,999,5,0,9,0,0,3,995,0,0,1,3,1,995,995,1,0,995,6,1,0,995,995,995,4,995,4,4,995,1,995,0
19402844,0,0,8,0,0,995,0,0,0,0,6,0,0,0,6,1,1,995,1,995,995,0,1,1,0,1,2,1,9,2,995,0,0,0,1,0,6,0,0,0,995,0,1,4,995,0,0,995,995,995,0,0,4,0,1,1,0,4,3,0,0,0,995,2,995,4,0,0,995,1,0,1,1,1,995,2,7,5,4,0,0,0,995
19107205,0,995,7,995,0,0,995,0,0,0,3,0,995,995,995,3,995,995,995,995,0,995,2,1,0,1,1,1,9,1,995,0,995,995,0,995,6,995,0,995,995,0,3,11,995,0,995,995,0,0,0,0,4,2,9,0,0,5,3,0,0,1,995,3,3,11,0,0,995,2,3,0,2,995,8,4,995,4,3,995,995,995,995
19420282,0,1,8,995,0,995,1,0,0,0,2,0,1,995,6,1,1,995,1,9,995,995,1,1,0,1,1,1,6,0,995,0,995,995,0,995,7,995,0,995,995,0,3,997,995,0,995,995,995,995,0,0,2,0,9,1,0,5,1,0,0,0,995,3,3,8,0,0,995,1,2,0,995,995,995,4,6,4,4,995,0,995,995
19128962,0,0,995,995,0,995,0,0,0,0,1,0,0,995,995,5,995,0,1,9,995,995,3,1,0,1,995,998,9,1,995,0,0,995,0,995,9,995,0,995,995,0,0,995,995,3,995,0,995,995,0,0,1,0,9,1,0,5,1,0,0,0,995,3,3,995,0,0,995,6,3,0,995,995,995,3,995,3,5,995,0,995,0
19012312,0,0,5,995,0,995,1,0,0,0,2,0,0,995,6,1,0,995,1,4,995,995,1,1,0,0,1,2,2,0,995,1,0,995,0,0,5,0,0,0,995,0,0,17,995,0,995,995,995,995,0,0,5,0,2,0,0,4,1,0,0,0,995,3,3,17,1,1,995,1,1,0,995,1,995,2,6,1,5,995,0,0,995
19697616,0,0,995,995,0,995,0,0,1,0,1,0,0,995,995,5,995,995,1,995,995,995,5,999,0,1,995,1,5,0,995,0,995,995,0,995,8,995,0,995,995,0,2,995,995,5,995,995,995,995,0,0,1,0,5,1,0,5,1,0,0,0,995,3,2,995,0,0,995,5,3,0,995,995,995,3,995,2,1,995,0,995,995
19446027,0,1,8,995,0,995,0,0,0,0,1,0,0,995,6,1,1,1,1,6,995,995,1,1,0,1,1,1,9,0,995,0,7,995,0,0,8,0,0,0,995,0,0,7,995,0,995,1,995,995,1,0,995,0,9,1,1,2,1,0,0,0,995,3,3,7,0,0,995,1,6,0,995,1,995,2,7,5,5,995,1,1,0
19749499,0,1,995,995,0,995,0,0,1,0,1,0,0,995,995,1,995,0,0,4,995,995,1,1,0,1,995,1,9,1,995,0,0,995,0,995,9,995,0,995,995,1,1,995,995,1,995,0,995,995,0,0,995,0,5,0,0,4,1,0,0,1,995,3,3,995,1,0,995,6,1,0,995,995,995,3,995,4,4,995,0,995,0
